,Ensemble_member,Time_since_eruption,EA_diff_A,Travel_time_x,EA_raw,EA_diff_B,Travel_time_y
8353,17,40.85,-0.1232347,82.3333333,22.7883905,0.4845482,82.3333333
8354,17,40.8666667,-0.1191948,82.3333333,22.7970758,0.4844212,82.3333333
8355,17,40.8833333,-0.1151549,82.3333333,22.805761,0.4842941,82.3333333
8356,17,40.9,-0.1111151,82.3333333,22.8144462,0.484167,82.3333333
8357,17,40.9166667,-0.1070752,82.3333333,22.8231314,0.48404,82.3333333
8358,17,40.9333333,-0.1030353,82.3333333,22.8318166,0.4839129,82.3333333
8359,17,40.95,-0.0989955,82.3333333,22.8405018,0.4837859,82.3333333
8360,17,40.9666667,-0.0949556,82.3333333,22.849187,0.4836588,82.3333333
8361,17,40.9833333,-0.0909158,82.3333333,22.8578722,0.4835318,82.3333333
8362,17,41.0,-0.0868759,82.3333333,22.8665575,0.4834047,82.3333333
8363,17,41.0166667,-0.082836,82.3333333,22.8752427,0.4832776,82.3333333
8364,17,41.0333333,-0.0787962,82.3333333,22.8839279,0.4831506,82.3333333
8365,17,41.05,-0.0747563,82.3333333,22.8926131,0.4830235,82.3333333
8366,17,41.0666667,-0.0707164,82.3333333,22.9012983,0.4828965,82.3333333
8367,17,41.0833333,-0.0666766,82.3333333,22.9099835,0.4827694,82.3333333
8368,17,41.1,-0.0626367,82.3333333,22.9186687,0.4826896,82.3333333
8369,17,41.1166667,-0.0585968,82.3333333,22.927354,0.4826098,82.3333333
8370,17,41.1333333,-0.054557,82.3333333,22.9360392,0.4825299,82.3333333
8371,17,41.15,-0.0505171,82.3333333,22.9447244,0.4824501,82.3333333
8372,17,41.1666667,-0.0464772,82.3333333,22.9534096,0.4823703,82.3333333
8373,17,41.1833333,-0.0424374,82.3333333,22.9620948,0.4822905,82.3333333
8374,17,41.2,-0.0383975,82.3333333,22.97078,0.4822107,82.3333333
8375,17,41.2166667,-0.0343577,82.3333333,22.9794652,0.4821308,82.3333333
8376,17,41.2333333,-0.0303178,82.3333333,22.9881504,0.482051,82.3333333
8377,17,41.25,-0.0262779,82.3333333,22.9968357,0.4819712,82.3333333
8378,17,41.2666667,-0.0222381,82.3333333,23.0055209,0.4818914,82.3333333
8379,17,41.2833333,-0.0181982,82.3333333,23.0142061,0.4818115,82.3333333
8380,17,41.3,-0.0141583,82.3333333,23.0228913,0.4817317,82.3333333
8381,17,41.3166667,-0.0101185,82.3333333,23.0315765,0.4816519,82.3333333
8382,17,41.3333333,-0.0060786,82.3333333,23.0402617,0.4815721,82.3333333
8383,17,41.35,-0.0020387,82.3333333,23.0489469,0.4814922,82.3333333
8384,17,41.3666667,0.0020011,82.3333333,23.0576321,0.4814124,82.3333333
8385,17,41.3833333,0.006041,82.3333333,23.0663174,0.4813326,82.3333333
8386,17,41.4,0.0100809,82.3333333,23.0750026,0.4812528,82.3333333
8387,17,41.4166667,0.0141207,82.3333333,23.0836878,0.481173,82.3333333
8388,17,41.4333333,0.0181606,82.3333333,23.092373,0.4810931,82.3333333
8389,17,41.45,0.0222004,82.3333333,23.1010582,0.4810133,82.3333333
8390,17,41.4666667,0.0262403,82.3333333,23.1097434,0.4809335,82.3333333
8391,17,41.4833333,0.0302802,82.3333333,23.1184286,0.4808537,82.3333333
8392,17,41.5,0.03432,82.3333333,23.1271138,0.4807738,82.3333333
8393,17,41.5166667,0.0383599,82.3333333,23.1357991,0.480694,82.3333333
8394,17,41.5333333,0.0423998,82.3333333,23.1444843,0.4806142,82.3333333
8395,17,41.55,0.0464396,82.3333333,23.1531695,0.4805344,82.3333333
8396,17,41.5666667,0.0504795,82.3333333,23.1618547,0.4804545,82.3333333
8397,17,41.5833333,0.0545194,82.3333333,23.1705399,0.4803747,82.3333333
8398,17,41.6,0.0585592,82.3333333,23.1792251,0.4802949,82.3333333
8399,17,41.6166667,0.0625991,82.3333333,23.1879103,0.4802151,82.3333333
8400,17,41.6333333,0.0666389,82.3333333,23.1965955,0.4801353,82.3333333
8401,17,41.65,0.0706788,82.3333333,23.2052808,0.4800554,82.3333333
8402,17,41.6666667,0.0747187,82.3333333,23.213966,0.4799756,82.3333333
8403,17,41.6833333,0.0787585,82.3333333,23.2226512,0.4798958,82.3333333
8404,17,41.7,0.0827984,82.3333333,23.2313364,0.479816,82.3333333
8405,17,41.7166667,0.0868383,82.3333333,23.2400216,0.4797361,82.3333333
8406,17,41.7333333,0.0908781,82.3333333,23.2487068,0.4796563,82.3333333
8407,17,41.75,0.094918,82.3333333,23.257392,0.4797924,82.3333333
8408,17,41.7666667,0.0989579,82.3333333,23.2660773,0.4799285,82.3333333
8409,17,41.7833333,0.1029977,82.3333333,23.2747625,0.4800646,82.3333333
8410,17,41.8,0.1070376,82.3333333,23.2834477,0.4802007,82.3333333
8411,17,41.8166667,0.1110775,82.3333333,23.2921329,0.4803368,82.3333333
8412,17,41.8333333,0.1151173,82.3333333,23.3008181,0.4804729,82.3333333
8413,17,41.85,0.1191572,82.3333333,23.3095033,0.480609,82.3333333
8414,17,41.8666667,0.123197,82.3333333,23.3181885,0.4807451,82.3333333
8415,17,41.8833333,0.1272369,82.3333333,23.3268737,0.4808812,82.3333333
8416,17,41.9,0.1312768,82.3333333,23.335559,0.4810173,82.3333333
8417,17,41.9166667,0.1353166,82.3333333,23.3442442,0.4811534,82.3333333
8418,17,41.9333333,0.1393565,82.3333333,23.3529294,0.4812895,82.3333333
8419,17,41.95,0.1433964,82.3333333,23.3616146,0.4814256,82.3333333
8420,17,41.9666667,0.1474362,82.3333333,23.3702998,0.4815617,82.3333333
8421,17,41.9833333,0.1514761,82.3333333,23.378985,0.4816978,82.3333333
8422,17,42.0,0.155516,82.3333333,23.3876702,0.4818339,82.3333333
8423,17,42.0166667,0.1595558,82.3333333,23.3963554,0.48197,82.3333333
8424,17,42.0333333,0.1635957,82.3333333,23.4050407,0.4821061,82.3333333
8425,17,42.05,0.1676355,82.3333333,23.4137259,0.4822422,82.3333333
8426,17,42.0666667,0.1716754,82.3333333,23.4224111,0.4823783,82.3333333
8427,17,42.0833333,0.1757153,82.3333333,23.4310963,0.4825144,82.3333333
8428,17,42.1,0.1797551,82.3333333,23.4397815,0.4826505,82.3333333
8429,17,42.1166667,0.183795,82.3333333,23.4484667,0.4827866,82.3333333
8430,17,42.1333333,0.1878349,82.3333333,23.4571519,0.4829227,82.3333333
8431,17,42.15,0.1918747,82.3333333,23.4658371,0.4830588,82.3333333
8432,17,42.1666667,0.1959146,82.3333333,23.4745224,0.4831949,82.3333333
8433,17,42.1833333,0.1999545,82.3333333,23.4832076,0.483331,82.3333333
8434,17,42.2,0.2039943,82.3333333,23.4918928,0.4834671,82.3333333
8435,17,42.2166667,0.2080342,82.3333333,23.500578,0.4836032,82.3333333
8436,17,42.2333333,0.2126787,82.3333333,23.5092632,0.4837393,82.3333333
8437,17,42.25,0.2173231,82.3333333,23.5179484,0.4838754,82.3333333
8438,17,42.2666667,0.2219676,82.3333333,23.5266336,0.4840115,82.3333333
8439,17,42.2833333,0.2266121,82.3333333,23.5353189,0.4841476,82.3333333
8440,17,42.3,0.2312566,82.3333333,23.5440041,0.4842838,82.3333333
8441,17,42.3166667,0.2359011,82.3333333,23.5526893,0.4844199,82.3333333
8442,17,42.3333333,0.2405456,82.3333333,23.5613745,0.484556,82.3333333
8443,17,42.35,0.24519,82.3333333,23.5700597,0.4846921,82.3333333
8444,17,42.3666667,0.2498345,82.3333333,23.5787449,0.4848282,82.3333333
8445,17,42.3833333,0.254479,82.3333333,23.5874301,0.4844919,82.3333333
8446,17,42.4,0.2591235,82.3333333,23.5961153,0.4841557,82.3333333
8447,17,42.4166667,0.263768,82.3333333,23.6048006,0.4838195,82.3333333
8448,17,42.4333333,0.2684124,82.3333333,23.6134858,0.4834832,82.3333333
8449,17,42.45,0.2730569,82.3333333,23.622171,0.483147,82.3333333
8450,17,42.4666667,0.2777014,82.3333333,23.6308562,0.4828108,82.3333333
8451,17,42.4833333,0.2823459,82.3333333,23.6395414,0.4824745,82.3333333
8452,17,42.5,0.2869904,82.3333333,23.6482266,0.4821383,82.3333333
8453,17,42.5166667,0.2916348,82.3333333,23.6569118,0.4818021,82.3333333
8454,17,42.5333333,0.2962793,82.3333333,23.665597,0.4814658,82.3333333
8455,17,42.55,0.3009238,82.3333333,23.6742823,0.4811296,82.3333333
8456,17,42.5666667,0.3055683,82.3333333,23.6829675,0.4807934,82.3333333
8457,17,42.5833333,0.3102128,82.3333333,23.6916527,0.4804571,82.3333333
8458,17,42.6,0.3117703,82.3333333,23.7000269,0.4801209,82.3333333
8459,17,42.6166667,0.3133278,82.3333333,23.7084011,0.4797847,82.3333333
8460,17,42.6333333,0.3148853,82.3333333,23.7167754,0.4794484,82.3333333
8461,17,42.65,0.3164428,82.3333333,23.7251496,0.4791122,82.3333333
8462,17,42.6666667,0.3180003,82.3333333,23.7335239,0.478776,82.3333333
8463,17,42.6833333,0.3195578,82.3333333,23.7418981,0.4784397,82.3333333
8464,17,42.7,0.3211153,82.3333333,23.7502723,0.4781035,82.3333333
8465,17,42.7166667,0.3226728,82.3333333,23.7586466,0.4777673,82.3333333
8466,17,42.7333333,0.3242303,82.3333333,23.7670208,0.477431,82.3333333
8467,17,42.75,0.3257878,82.3333333,23.775395,0.4770948,82.3333333
8468,17,42.7666667,0.3273453,82.3333333,23.7837693,0.4767586,82.3333333
8469,17,42.7833333,0.3289028,82.3333333,23.7921435,0.4764223,82.3333333
8470,17,42.8,0.3304603,82.3333333,23.8005177,0.4760861,82.3333333
8471,17,42.8166667,0.3320178,82.3333333,23.808892,0.4757499,82.3333333
8472,17,42.8333333,0.3335753,82.3333333,23.8172662,0.4754136,82.3333333
8473,17,42.85,0.3351328,82.3333333,23.8256404,0.4750774,82.3333333
8474,17,42.8666667,0.3366903,82.3333333,23.8340147,0.4747412,82.3333333
8475,17,42.8833333,0.3382478,82.3333333,23.8423889,0.4744049,82.3333333
8476,17,42.9,0.3398053,82.3333333,23.8507631,0.4740687,82.3333333
8477,17,42.9166667,0.3413628,82.3333333,23.8591374,0.4737324,82.3333333
8478,17,42.9333333,0.3429203,82.3333333,23.8675116,0.4733962,82.3333333
8479,17,42.95,0.3444778,82.3333333,23.8758858,0.47306,82.3333333
8480,17,42.9666667,0.3460353,82.3333333,23.8842601,0.4727237,82.3333333
8481,17,42.9833333,0.3475928,82.3333333,23.8926343,0.4723875,82.3333333
8482,17,43.0,0.3491503,82.3333333,23.9010085,0.4720513,82.3333333
8483,18,34.7,-0.0207086,81.3333333,19.531902,0.4482071,81.3333333
8484,18,34.7166667,-0.0211622,81.3333333,19.5408653,0.4493369,81.3333333
8485,18,34.7333333,-0.0216157,81.3333333,19.5498286,0.4504667,81.3333333
8486,18,34.75,-0.0220693,81.3333333,19.5587919,0.4515965,81.3333333
8487,18,34.7666667,-0.0225228,81.3333333,19.5677552,0.4527264,81.3333333
8488,18,34.7833333,-0.0229763,81.3333333,19.5767184,0.4538562,81.3333333
8489,18,34.8,-0.0234299,81.3333333,19.5856817,0.454986,81.3333333
8490,18,34.8166667,-0.0238834,81.3333333,19.594645,0.4561158,81.3333333
8491,18,34.8333333,-0.024337,81.3333333,19.6036083,0.4572456,81.3333333
8492,18,34.85,-0.0247905,81.3333333,19.6125716,0.4583755,81.3333333
8493,18,34.8666667,-0.0252441,81.3333333,19.6215348,0.4595053,81.3333333
8494,18,34.8833333,-0.0256976,81.3333333,19.6304981,0.4606351,81.3333333
8495,18,34.9,-0.0261512,81.3333333,19.6394614,0.4617649,81.3333333
8496,18,34.9166667,-0.0266047,81.3333333,19.6484247,0.4628947,81.3333333
8497,18,34.9333333,-0.0270583,81.3333333,19.6573879,0.4639327,81.3333333
8498,18,34.95,-0.0275118,81.3333333,19.6663512,0.4649707,81.3333333
8499,18,34.9666667,-0.0279654,81.3333333,19.6753145,0.4660087,81.3333333
8500,18,34.9833333,-0.0284189,81.3333333,19.6842778,0.4670466,81.3333333
8501,18,35.0,-0.0288725,81.3333333,19.6932411,0.4680846,81.3333333
8502,18,35.0166667,-0.029326,81.3333333,19.7022043,0.4691226,81.3333333
8503,18,35.0333333,-0.0297796,81.3333333,19.7111676,0.4701606,81.3333333
8504,18,35.05,-0.0302331,81.3333333,19.7201309,0.4711985,81.3333333
8505,18,35.0666667,-0.0306867,81.3333333,19.7290942,0.4722365,81.3333333
8506,18,35.0833333,-0.0311402,81.3333333,19.7380575,0.4732745,81.3333333
8507,18,35.1,-0.0315937,81.3333333,19.7470207,0.4743125,81.3333333
8508,18,35.1166667,-0.0320473,81.3333333,19.755984,0.4753504,81.3333333
8509,18,35.1333333,-0.0325008,81.3333333,19.7649473,0.4763884,81.3333333
8510,18,35.15,-0.0329544,81.3333333,19.7739106,0.4774264,81.3333333
8511,18,35.1666667,-0.0334079,81.3333333,19.7828739,0.4784643,81.3333333
8512,18,35.1833333,-0.0338615,81.3333333,19.7918371,0.4795023,81.3333333
8513,18,35.2,-0.034315,81.3333333,19.8008004,0.4805403,81.3333333
8514,18,35.2166667,-0.0347686,81.3333333,19.8097637,0.4815783,81.3333333
8515,18,35.2333333,-0.0352221,81.3333333,19.818727,0.4826162,81.3333333
8516,18,35.25,-0.0356757,81.3333333,19.8276902,0.4836542,81.3333333
8517,18,35.2666667,-0.0361292,81.3333333,19.8366535,0.4846922,81.3333333
8518,18,35.2833333,-0.0365828,81.3333333,19.8456168,0.4857302,81.3333333
8519,18,35.3,-0.0370363,81.3333333,19.8545801,0.4867681,81.3333333
8520,18,35.3166667,-0.0374899,81.3333333,19.8635434,0.4878061,81.3333333
8521,18,35.3333333,-0.0379434,81.3333333,19.8725066,0.4888441,81.3333333
8522,18,35.35,-0.038397,81.3333333,19.8814699,0.4898821,81.3333333
8523,18,35.3666667,-0.0388505,81.3333333,19.8904332,0.49092,81.3333333
8524,18,35.3833333,-0.0393041,81.3333333,19.8993965,0.491958,81.3333333
8525,18,35.4,-0.0397576,81.3333333,19.9083598,0.492996,81.3333333
8526,18,35.4166667,-0.0402111,81.3333333,19.917323,0.494034,81.3333333
8527,18,35.4333333,-0.0406647,81.3333333,19.9262863,0.4950719,81.3333333
8528,18,35.45,-0.0411182,81.3333333,19.9352496,0.4961099,81.3333333
8529,18,35.4666667,-0.0415718,81.3333333,19.9442129,0.4971479,81.3333333
8530,18,35.4833333,-0.0420253,81.3333333,19.9531761,0.4981859,81.3333333
8531,18,35.5,-0.0424789,81.3333333,19.9621394,0.4992238,81.3333333
8532,18,35.5166667,-0.0429324,81.3333333,19.9711027,0.5002618,81.3333333
8533,18,35.5333333,-0.043386,81.3333333,19.980066,0.5012998,81.3333333
8534,18,35.55,-0.0438395,81.3333333,19.9890293,0.5023377,81.3333333
8535,18,35.5666667,-0.0442931,81.3333333,19.9979925,0.5033757,81.3333333
8536,18,35.5833333,-0.0447466,81.3333333,20.0069558,0.5044137,81.3333333
8537,18,35.6,-0.0452002,81.3333333,20.0159191,0.5054517,81.3333333
8538,18,35.6166667,-0.0456537,81.3333333,20.0248824,0.5064896,81.3333333
8539,18,35.6333333,-0.0461073,81.3333333,20.0338457,0.5075276,81.3333333
8540,18,35.65,-0.0465608,81.3333333,20.0428089,0.5085656,81.3333333
8541,18,35.6666667,-0.0470144,81.3333333,20.0517722,0.5096036,81.3333333
8542,18,35.6833333,-0.0474679,81.3333333,20.0607355,0.5106415,81.3333333
8543,18,35.7,-0.0479215,81.3333333,20.0696988,0.5116795,81.3333333
8544,18,35.7166667,-0.048375,81.3333333,20.078662,0.5127175,81.3333333
8545,18,35.7333333,-0.0488285,81.3333333,20.0876253,0.5137555,81.3333333
8546,18,35.75,-0.0492821,81.3333333,20.0965886,0.5147934,81.3333333
8547,18,35.7666667,-0.0497356,81.3333333,20.1055519,0.5158314,81.3333333
8548,18,35.7833333,-0.0501892,81.3333333,20.1145152,0.5168694,81.3333333
8549,18,35.8,-0.0506427,81.3333333,20.1234784,0.5179074,81.3333333
8550,18,35.8166667,-0.0510963,81.3333333,20.1324417,0.5189453,81.3333333
8551,18,35.8333333,-0.0515498,81.3333333,20.141405,0.5199833,81.3333333
8552,18,35.85,-0.0520034,81.3333333,20.1503683,0.5210213,81.3333333
8553,18,35.8666667,-0.0524569,81.3333333,20.1593316,0.5220593,81.3333333
8554,18,35.8833333,-0.0529105,81.3333333,20.1682948,0.5230972,81.3333333
8555,18,35.9,-0.053364,81.3333333,20.1772581,0.5241352,81.3333333
8556,18,35.9166667,-0.0538176,81.3333333,20.1862214,0.5251732,81.3333333
8557,18,35.9333333,-0.0542711,81.3333333,20.1951847,0.5262111,81.3333333
8558,18,35.95,-0.0547247,81.3333333,20.2041479,0.5272491,81.3333333
8559,18,35.9666667,-0.0551782,81.3333333,20.2131112,0.5282871,81.3333333
8560,18,35.9833333,-0.0556318,81.3333333,20.2220745,0.5291024,81.3333333
8561,18,36.0,-0.0560853,81.3333333,20.2310378,0.5299177,81.3333333
8562,18,36.0166667,-0.0565388,81.3333333,20.2400011,0.530733,81.3333333
8563,18,36.0333333,-0.0569924,81.3333333,20.2489643,0.5315483,81.3333333
8564,18,36.05,-0.0574459,81.3333333,20.2579276,0.5323636,81.3333333
8565,18,36.0666667,-0.0578995,81.3333333,20.2668909,0.5331789,81.3333333
8566,18,36.0833333,-0.058353,81.3333333,20.2758542,0.5339942,81.3333333
8567,18,36.1,-0.0588066,81.3333333,20.2848175,0.5348095,81.3333333
8568,18,36.1166667,-0.0592601,81.3333333,20.2937807,0.5356248,81.3333333
8569,18,36.1333333,-0.0597137,81.3333333,20.302744,0.5364401,81.3333333
8570,18,36.15,-0.0601672,81.3333333,20.3117073,0.5372554,81.3333333
8571,18,36.1666667,-0.0606208,81.3333333,20.3206706,0.5380707,81.3333333
8572,18,36.1833333,-0.0610743,81.3333333,20.3296339,0.538886,81.3333333
8573,18,36.2,-0.0615279,81.3333333,20.3385971,0.5397013,81.3333333
8574,18,36.2166667,-0.0619814,81.3333333,20.3475604,0.5405166,81.3333333
8575,18,36.2333333,-0.062435,81.3333333,20.3565237,0.5413319,81.3333333
8576,18,36.25,-0.0628885,81.3333333,20.365487,0.5421472,81.3333333
8577,18,36.2666667,-0.0633421,81.3333333,20.3744502,0.5429625,81.3333333
8578,18,36.2833333,-0.0637956,81.3333333,20.3834135,0.5437778,81.3333333
8579,18,36.3,-0.0642492,81.3333333,20.3923768,0.5445931,81.3333333
8580,18,36.3166667,-0.0647027,81.3333333,20.4013401,0.5454084,81.3333333
8581,18,36.3333333,-0.0651562,81.3333333,20.4103034,0.5462237,81.3333333
8582,18,36.35,-0.0656098,81.3333333,20.4192666,0.547039,81.3333333
8583,18,36.3666667,-0.0660633,81.3333333,20.4282299,0.5478543,81.3333333
8584,18,36.3833333,-0.0665169,81.3333333,20.4371932,0.5486696,81.3333333
8585,18,36.4,-0.0669704,81.3333333,20.4461565,0.5494849,81.3333333
8586,18,36.4166667,-0.067424,81.3333333,20.4551198,0.5503002,81.3333333
8587,18,36.4333333,-0.0678775,81.3333333,20.464083,0.5511156,81.3333333
8588,18,36.45,-0.0683311,81.3333333,20.4730463,0.5519309,81.3333333
8589,18,36.4666667,-0.0687846,81.3333333,20.4820096,0.5527462,81.3333333
8590,18,36.4833333,-0.0692382,81.3333333,20.4909729,0.5535615,81.3333333
8591,18,36.5,-0.0696917,81.3333333,20.4999361,0.5543768,81.3333333
8592,18,36.5166667,-0.0701453,81.3333333,20.5088994,0.5551921,81.3333333
8593,18,36.5333333,-0.0705988,81.3333333,20.5178627,0.5560074,81.3333333
8594,18,36.55,-0.0710524,81.3333333,20.526826,0.5568227,81.3333333
8595,18,36.5666667,-0.0715059,81.3333333,20.5357893,0.557638,81.3333333
8596,18,36.5833333,-0.0719595,81.3333333,20.5447525,0.5584533,81.3333333
8597,18,36.6,-0.072413,81.3333333,20.5537158,0.5592686,81.3333333
8598,18,36.6166667,-0.0728666,81.3333333,20.5626791,0.5600839,81.3333333
8599,18,36.6333333,-0.0733201,81.3333333,20.5716424,0.5611218,81.3333333
8600,18,36.65,-0.0737736,81.3333333,20.5806057,0.5621598,81.3333333
8601,18,36.6666667,-0.0742272,81.3333333,20.5895689,0.5631978,81.3333333
8602,18,36.6833333,-0.0746807,81.3333333,20.5985322,0.5642358,81.3333333
8603,18,36.7,-0.0751343,81.3333333,20.6074955,0.5652737,81.3333333
8604,18,36.7166667,-0.0755878,81.3333333,20.6164588,0.5663117,81.3333333
8605,18,36.7333333,-0.0760414,81.3333333,20.625422,0.5673497,81.3333333
8606,18,36.75,-0.0764949,81.3333333,20.6343853,0.5683877,81.3333333
8607,18,36.7666667,-0.0769485,81.3333333,20.6433486,0.5694256,81.3333333
8608,18,36.7833333,-0.077402,81.3333333,20.6523119,0.5704636,81.3333333
8609,18,36.8,-0.0778556,81.3333333,20.6612752,0.5715016,81.3333333
8610,18,36.8166667,-0.0783091,81.3333333,20.6702384,0.5725396,81.3333333
8611,18,36.8333333,-0.0787627,81.3333333,20.6792017,0.5735775,81.3333333
8612,18,36.85,-0.0792162,81.3333333,20.688165,0.5746155,81.3333333
8613,18,36.8666667,-0.0796698,81.3333333,20.6971283,0.5756535,81.3333333
8614,18,36.8833333,-0.0801233,81.3333333,20.7060916,0.5766915,81.3333333
8615,18,36.9,-0.0805769,81.3333333,20.7150548,0.5777294,81.3333333
8616,18,36.9166667,-0.0810304,81.3333333,20.7240181,0.5787674,81.3333333
8617,18,36.9333333,-0.081484,81.3333333,20.7329814,0.5798054,81.3333333
8618,18,36.95,-0.0819375,81.3333333,20.7419447,0.5808434,81.3333333
8619,18,36.9666667,-0.082391,81.3333333,20.7509079,0.5818813,81.3333333
8620,18,36.9833333,-0.0828446,81.3333333,20.7598712,0.5829193,81.3333333
8621,18,37.0,-0.0832981,81.3333333,20.7688345,0.5839573,81.3333333
8622,18,37.0166667,-0.0837517,81.3333333,20.7777978,0.5849952,81.3333333
8623,18,37.0333333,-0.0842052,81.3333333,20.7867611,0.5860332,81.3333333
8624,18,37.05,-0.0846588,81.3333333,20.7957243,0.5870712,81.3333333
8625,18,37.0666667,-0.0851123,81.3333333,20.8046876,0.5881092,81.3333333
8626,18,37.0833333,-0.0855659,81.3333333,20.8136509,0.5891471,81.3333333
8627,18,37.1,-0.0860194,81.3333333,20.8226142,0.5901851,81.3333333
8628,18,37.1166667,-0.086473,81.3333333,20.8315775,0.5912231,81.3333333
8629,18,37.1333333,-0.0869265,81.3333333,20.8405407,0.5922611,81.3333333
8630,18,37.15,-0.0873801,81.3333333,20.849504,0.593299,81.3333333
8631,18,37.1666667,-0.0878336,81.3333333,20.8584673,0.594337,81.3333333
8632,18,37.1833333,-0.0882872,81.3333333,20.8674306,0.595375,81.3333333
8633,18,37.2,-0.0887407,81.3333333,20.8763939,0.596413,81.3333333
8634,18,37.2166667,-0.0891943,81.3333333,20.8853571,0.5974509,81.3333333
8635,18,37.2333333,-0.0896478,81.3333333,20.8943204,0.5984889,81.3333333
8636,18,37.25,-0.0901014,81.3333333,20.9032837,0.5995269,81.3333333
8637,18,37.2666667,-0.0905549,81.3333333,20.912247,0.6003017,81.3333333
8638,18,37.2833333,-0.0910084,81.3333333,20.9212102,0.6010765,81.3333333
8639,18,37.3,-0.091462,81.3333333,20.9301735,0.6018513,81.3333333
8640,18,37.3166667,-0.0919155,81.3333333,20.9391368,0.6026261,81.3333333
8641,18,37.3333333,-0.0923691,81.3333333,20.9481001,0.603401,81.3333333
8642,18,37.35,-0.0928226,81.3333333,20.9570634,0.6041758,81.3333333
8643,18,37.3666667,-0.0932762,81.3333333,20.9660266,0.6049506,81.3333333
8644,18,37.3833333,-0.0937297,81.3333333,20.9749899,0.6057254,81.3333333
8645,18,37.4,-0.0941833,81.3333333,20.9839532,0.6065002,81.3333333
8646,18,37.4166667,-0.0946368,81.3333333,20.9929165,0.607275,81.3333333
8647,18,37.4333333,-0.0950904,81.3333333,21.0018798,0.6080499,81.3333333
8648,18,37.45,-0.0955439,81.3333333,21.010843,0.6088247,81.3333333
8649,18,37.4666667,-0.0959975,81.3333333,21.0198063,0.6095995,81.3333333
8650,18,37.4833333,-0.096451,81.3333333,21.0287696,0.6103743,81.3333333
8651,18,37.5,-0.0969046,81.3333333,21.0377329,0.6111491,81.3333333
8652,18,37.5166667,-0.0973581,81.3333333,21.0466961,0.6119239,81.3333333
8653,18,37.5333333,-0.0978117,81.3333333,21.0556594,0.6126988,81.3333333
8654,18,37.55,-0.0982652,81.3333333,21.0646227,0.6134736,81.3333333
8655,18,37.5666667,-0.0987188,81.3333333,21.073586,0.6142484,81.3333333
8656,18,37.5833333,-0.0991723,81.3333333,21.0825493,0.6150232,81.3333333
8657,18,37.6,-0.0996258,81.3333333,21.0915125,0.615798,81.3333333
8658,18,37.6166667,-0.1000794,81.3333333,21.1004758,0.6165728,81.3333333
8659,18,37.6333333,-0.1005329,81.3333333,21.1094391,0.6173477,81.3333333
8660,18,37.65,-0.1009865,81.3333333,21.1184024,0.6181225,81.3333333
8661,18,37.6666667,-0.10144,81.3333333,21.1273657,0.6188973,81.3333333
8662,18,37.6833333,-0.1018936,81.3333333,21.1363289,0.6196721,81.3333333
8663,18,37.7,-0.1023471,81.3333333,21.1452922,0.6204469,81.3333333
8664,18,37.7166667,-0.1028007,81.3333333,21.1542555,0.6212217,81.3333333
8665,18,37.7333333,-0.1032542,81.3333333,21.1632188,0.6219965,81.3333333
8666,18,37.75,-0.1037078,81.3333333,21.172182,0.6227714,81.3333333
8667,18,37.7666667,-0.1041613,81.3333333,21.1811453,0.6235462,81.3333333
8668,18,37.7833333,-0.1046149,81.3333333,21.1901086,0.624321,81.3333333
8669,18,37.8,-0.1050684,81.3333333,21.1990719,0.6250958,81.3333333
8670,18,37.8166667,-0.105522,81.3333333,21.2080352,0.6258706,81.3333333
8671,18,37.8333333,-0.1059755,81.3333333,21.2169984,0.6266454,81.3333333
8672,18,37.85,-0.1064291,81.3333333,21.2259617,0.6274203,81.3333333
8673,18,37.8666667,-0.1068826,81.3333333,21.234925,0.6281951,81.3333333
8674,18,37.8833333,-0.1073362,81.3333333,21.2438883,0.6289699,81.3333333
8675,18,37.9,-0.1077897,81.3333333,21.2528516,0.6297852,81.3333333
8676,18,37.9166667,-0.1084003,81.3333333,21.2618148,0.6306005,81.3333333
8677,18,37.9333333,-0.1090108,81.3333333,21.2707781,0.6314158,81.3333333
8678,18,37.95,-0.1096214,81.3333333,21.2797414,0.6322311,81.3333333
8679,18,37.9666667,-0.1102319,81.3333333,21.2887047,0.6330464,81.3333333
8680,18,37.9833333,-0.1108425,81.3333333,21.2976679,0.6338617,81.3333333
8681,18,38.0,-0.111453,81.3333333,21.3066312,0.634677,81.3333333
8682,18,38.0166667,-0.1120636,81.3333333,21.3155945,0.6354923,81.3333333
8683,18,38.0333333,-0.1126741,81.3333333,21.3245578,0.6363076,81.3333333
8684,18,38.05,-0.1132847,81.3333333,21.3335211,0.6371229,81.3333333
8685,18,38.0666667,-0.1138952,81.3333333,21.3424843,0.6379382,81.3333333
8686,18,38.0833333,-0.1145058,81.3333333,21.3514476,0.6387535,81.3333333
8687,18,38.1,-0.1151163,81.3333333,21.3604109,0.6395688,81.3333333
8688,18,38.1166667,-0.1157269,81.3333333,21.3693742,0.6403841,81.3333333
8689,18,38.1333333,-0.1163374,81.3333333,21.3783375,0.6411994,81.3333333
8690,18,38.15,-0.116948,81.3333333,21.3873007,0.6420147,81.3333333
8691,18,38.1666667,-0.1175585,81.3333333,21.396264,0.64283,81.3333333
8692,18,38.1833333,-0.1181691,81.3333333,21.4052273,0.6436453,81.3333333
8693,18,38.2,-0.1187796,81.3333333,21.4141906,0.6444606,81.3333333
8694,18,38.2166667,-0.1193902,81.3333333,21.4231539,0.6452759,81.3333333
