Ensemble_member,Time_since_eruption,EA_diff_A,Travel_time_x,EA_diff_B,Travel_time_y,EA_raw
20,32.5666667,-3.9610688,90.6666667,-5.5993602,90.6666667,15.6914267
21,32.5666667,-3.8510688,89.6666667,-5.6641326,89.6666667,15.7606913
1,32.5833333,-8.8368095,107.6666667,-9.8259373,107.6666667,
2,32.5833333,-8.3883246,106.6666667,-9.6986645,106.6666667,
3,32.5833333,-8.1625671,104.6666667,-9.3986645,104.6666667,
4,32.5833333,-7.8012034,103.6666667,-9.0844221,103.6666667,
5,32.5833333,-7.5254459,102.6666667,-8.8486645,102.6666667,
6,32.5833333,-7.2325671,101.6666667,-8.5957858,101.6666667,
7,32.5833333,-6.9396883,100.6666667,-8.322907,100.6666667,
8,32.5833333,-6.6739307,99.6666667,-8.1057858,99.6666667,
9,32.5833333,-6.3796883,98.6666667,-7.842907,98.6666667,
10,32.5833333,-6.1639307,97.6666667,-7.5800282,97.6666667,
11,32.5833333,-6.0268095,94.6666667,-7.332907,94.6666667,
12,32.5833333,-5.7468095,93.6666667,-7.142907,93.6666667,
13,32.5833333,-5.5068095,93.6666667,-6.9057858,93.6666667,
14,32.5833333,-5.3210519,94.6666667,-6.6957858,94.6666667,
15,32.5833333,-5.0881731,94.6666667,-6.3900282,94.6666667,
16,32.5833333,-4.8410519,93.6666667,-6.242907,93.6666667,
17,32.5833333,-4.6281731,92.6666667,-6.0357858,92.6666667,
18,32.5833333,-4.4052943,91.6666667,-5.802907,91.6666667,
19,32.5833333,-4.1952943,91.6666667,-5.7616917,91.6666667,15.3544383
20,32.5833333,-3.9624156,90.6666667,-5.6018877,90.6666667,15.6986896
21,32.5833333,-3.8524156,89.6666667,-5.6653312,89.6666667,15.7688586
1,32.6,-8.8389138,107.6666667,-9.8280449,107.6666667,
2,32.6,-8.391035,106.6666667,-9.6998631,106.6666667,
3,32.6,-8.1649744,104.6666667,-9.3998631,104.6666667,
4,32.6,-7.8040653,103.6666667,-9.0859237,103.6666667,
5,32.6,-7.5280047,102.6666667,-8.8498631,102.6666667,
6,32.6,-7.2349744,101.6666667,-8.5968328,101.6666667,
7,32.6,-6.9419441,100.6666667,-8.3238025,100.6666667,
8,32.6,-6.6758835,99.6666667,-8.1068328,99.6666667,
9,32.6,-6.3819441,98.6666667,-7.8438025,98.6666667,
10,32.6,-6.1658835,97.6666667,-7.5807722,97.6666667,
11,32.6,-6.0289138,94.6666667,-7.3338025,94.6666667,
12,32.6,-5.7489138,93.6666667,-7.1438025,93.6666667,
13,32.6,-5.5089138,93.6666667,-6.9068328,93.6666667,
14,32.6,-5.3228532,94.6666667,-6.6968328,94.6666667,
15,32.6,-5.0898229,94.6666667,-6.3907722,94.6666667,
16,32.6,-4.8428532,93.6666667,-6.2438025,93.6666667,
17,32.6,-4.6298229,92.6666667,-6.0368328,92.6666667,
18,32.6,-4.4067926,91.6666667,-5.8038025,91.6666667,
19,32.6,-4.1967926,91.6666667,-5.7610196,91.6666667,15.3625091
20,32.6,-3.9637623,90.6666667,-5.6044152,90.6666667,15.7059524
21,32.6,-3.8537623,89.6666667,-5.6665298,89.6666667,15.777026
1,32.6166667,-8.8410181,107.6666667,-9.8301526,107.6666667,
2,32.6166667,-8.3937454,106.6666667,-9.7010617,106.6666667,
3,32.6166667,-8.1673817,104.6666667,-9.4010617,104.6666667,
4,32.6166667,-7.8069272,103.6666667,-9.0874253,103.6666667,
5,32.6166667,-7.5305636,102.6666667,-8.8510617,102.6666667,
6,32.6166667,-7.2373817,101.6666667,-8.5978799,101.6666667,
7,32.6166667,-6.9441999,100.6666667,-8.3246981,100.6666667,
8,32.6166667,-6.6778363,99.6666667,-8.1078799,99.6666667,
9,32.6166667,-6.3841999,98.6666667,-7.8446981,98.6666667,
10,32.6166667,-6.1678363,97.6666667,-7.5815162,97.6666667,
11,32.6166667,-6.0310181,94.6666667,-7.3346981,94.6666667,
12,32.6166667,-5.7510181,93.6666667,-7.1446981,93.6666667,
13,32.6166667,-5.5110181,93.6666667,-6.9078799,93.6666667,
14,32.6166667,-5.3246545,94.6666667,-6.6978799,94.6666667,
15,32.6166667,-5.0914726,94.6666667,-6.3915162,94.6666667,
16,32.6166667,-4.8446545,93.6666667,-6.2446981,93.6666667,
17,32.6166667,-4.6314726,92.6666667,-6.0378799,92.6666667,
18,32.6166667,-4.4082908,91.6666667,-5.8046981,91.6666667,
19,32.6166667,-4.1982908,91.6666667,-5.7603474,91.6666667,15.3705798
20,32.6166667,-3.965109,90.6666667,-5.6069428,90.6666667,15.7132152
21,32.6166667,-3.855109,89.6666667,-5.6677284,89.6666667,15.7851933
1,32.6333333,-8.8431224,107.6666667,-9.8322603,107.6666667,
2,32.6333333,-8.3964557,106.6666667,-9.7022603,106.6666667,
3,32.6333333,-8.1697891,104.6666667,-9.4022603,104.6666667,
4,32.6333333,-7.8097891,103.6666667,-9.088927,103.6666667,
5,32.6333333,-7.5331224,102.6666667,-8.8522603,102.6666667,
6,32.6333333,-7.2397891,101.6666667,-8.598927,101.6666667,
7,32.6333333,-6.9464557,100.6666667,-8.3255936,100.6666667,
8,32.6333333,-6.6797891,99.6666667,-8.108927,99.6666667,
9,32.6333333,-6.3864557,98.6666667,-7.8455936,98.6666667,
10,32.6333333,-6.1697891,97.6666667,-7.5822603,97.6666667,
11,32.6333333,-6.0331224,94.6666667,-7.3355936,94.6666667,
12,32.6333333,-5.7531224,93.6666667,-7.1455936,93.6666667,
13,32.6333333,-5.5131224,93.6666667,-6.908927,93.6666667,
14,32.6333333,-5.3264557,94.6666667,-6.698927,94.6666667,
15,32.6333333,-5.0931224,94.6666667,-6.3922603,94.6666667,
16,32.6333333,-4.8464557,93.6666667,-6.2455936,93.6666667,
17,32.6333333,-4.6331224,92.6666667,-6.038927,92.6666667,
18,32.6333333,-4.4097891,91.6666667,-5.8055936,91.6666667,
19,32.6333333,-4.1997891,91.6666667,-5.7596752,91.6666667,15.3786506
20,32.6333333,-3.9664557,90.6666667,-5.6094703,90.6666667,15.7204781
21,32.6333333,-3.8564557,89.6666667,-5.668927,89.6666667,15.7933606
1,32.65,-8.8452267,107.6666667,-9.834368,107.6666667,
2,32.65,-8.3991661,106.6666667,-9.7034589,106.6666667,
3,32.65,-8.1721964,104.6666667,-9.4034589,104.6666667,
4,32.65,-7.812651,103.6666667,-9.0904286,103.6666667,
5,32.65,-7.5356813,102.6666667,-8.8534589,102.6666667,
6,32.65,-7.2421964,101.6666667,-8.599974,101.6666667,
7,32.65,-6.9487116,100.6666667,-8.3264892,100.6666667,
8,32.65,-6.6817419,99.6666667,-8.109974,99.6666667,
9,32.65,-6.3887116,98.6666667,-7.8464892,98.6666667,
10,32.65,-6.1717419,97.6666667,-7.5830043,97.6666667,
11,32.65,-6.0352267,94.6666667,-7.3364892,94.6666667,
12,32.65,-5.7552267,93.6666667,-7.1464892,93.6666667,
13,32.65,-5.5152267,93.6666667,-6.909974,93.6666667,
14,32.65,-5.328257,94.6666667,-6.699974,94.6666667,
15,32.65,-5.0947722,94.6666667,-6.3930043,94.6666667,
16,32.65,-4.848257,93.6666667,-6.2464892,93.6666667,
17,32.65,-4.6347722,92.6666667,-6.039974,92.6666667,
18,32.65,-4.4112873,91.6666667,-5.8064892,91.6666667,
19,32.65,-4.2012873,91.6666667,-5.7590031,91.6666667,15.3867213
20,32.65,-3.9678025,90.6666667,-5.6119978,90.6666667,15.7277409
21,32.65,-3.8578025,89.6666667,-5.6701255,89.6666667,15.801528
1,32.6666667,-8.847331,107.6666667,-9.8364756,107.6666667,
2,32.6666667,-8.4018765,106.6666667,-9.7046574,106.6666667,
3,32.6666667,-8.1746038,104.6666667,-9.4046574,104.6666667,
4,32.6666667,-7.8155128,103.6666667,-9.0919302,103.6666667,
5,32.6666667,-7.5382401,102.6666667,-8.8546574,102.6666667,
6,32.6666667,-7.2446038,101.6666667,-8.6010211,101.6666667,
7,32.6666667,-6.9509674,100.6666667,-8.3273847,100.6666667,
8,32.6666667,-6.6836947,99.6666667,-8.1110211,99.6666667,
9,32.6666667,-6.3909674,98.6666667,-7.8473847,98.6666667,
10,32.6666667,-6.1736947,97.6666667,-7.5837484,97.6666667,
11,32.6666667,-6.037331,94.6666667,-7.3373847,94.6666667,
12,32.6666667,-5.757331,93.6666667,-7.1473847,93.6666667,
13,32.6666667,-5.517331,93.6666667,-6.9110211,93.6666667,
14,32.6666667,-5.3300583,94.6666667,-6.7010211,94.6666667,
15,32.6666667,-5.0964219,94.6666667,-6.3937484,94.6666667,
16,32.6666667,-4.8500583,93.6666667,-6.2473847,93.6666667,
17,32.6666667,-4.6364219,92.6666667,-6.0410211,92.6666667,
18,32.6666667,-4.4127856,91.6666667,-5.8073847,91.6666667,
19,32.6666667,-4.2027856,91.6666667,-5.7583309,91.6666667,15.394792
20,32.6666667,-3.9691492,90.6666667,-5.6145253,90.6666667,15.7350037
21,32.6666667,-3.8591492,89.6666667,-5.6713241,89.6666667,15.8096953
1,32.6833333,-8.8494353,107.6666667,-9.8385833,107.6666667,
2,32.6833333,-8.4045868,106.6666667,-9.705856,106.6666667,
3,32.6833333,-8.1770111,104.6666667,-9.405856,104.6666667,
4,32.6833333,-7.8183747,103.6666667,-9.0934318,103.6666667,
5,32.6833333,-7.540799,102.6666667,-8.855856,102.6666667,
6,32.6833333,-7.2470111,101.6666667,-8.6020681,101.6666667,
7,32.6833333,-6.9532232,100.6666667,-8.3282803,100.6666667,
8,32.6833333,-6.6856475,99.6666667,-8.1120681,99.6666667,
9,32.6833333,-6.3932232,98.6666667,-7.8482803,98.6666667,
10,32.6833333,-6.1756475,97.6666667,-7.5844924,97.6666667,
11,32.6833333,-6.0394353,94.6666667,-7.3382803,94.6666667,
12,32.6833333,-5.7594353,93.6666667,-7.1482803,93.6666667,
13,32.6833333,-5.5194353,93.6666667,-6.9120681,93.6666667,
14,32.6833333,-5.3318596,94.6666667,-6.7020681,94.6666667,
15,32.6833333,-5.0980717,94.6666667,-6.3944924,94.6666667,
16,32.6833333,-4.8518596,93.6666667,-6.2482803,93.6666667,
17,32.6833333,-4.6380717,92.6666667,-6.0420681,92.6666667,
18,32.6833333,-4.4142838,91.6666667,-5.8082803,91.6666667,
19,32.6833333,-4.2042838,91.6666667,-5.7576587,91.6666667,15.4028628
20,32.6833333,-3.9704959,90.6666667,-5.6170528,90.6666667,15.7422666
21,32.6833333,-3.8604959,89.6666667,-5.6725227,89.6666667,15.8178627
1,32.7,-8.8515396,107.6666667,-9.840691,107.6666667,
2,32.7,-8.4072972,106.6666667,-9.7070546,106.6666667,
3,32.7,-8.1794184,104.6666667,-9.4070546,104.6666667,
4,32.7,-7.8212366,103.6666667,-9.0949334,103.6666667,
5,32.7,-7.5433578,102.6666667,-8.8570546,102.6666667,
6,32.7,-7.2494184,101.6666667,-8.6031152,101.6666667,
7,32.7,-6.955479,100.6666667,-8.3291758,100.6666667,
8,32.7,-6.6876002,99.6666667,-8.1131152,99.6666667,
9,32.7,-6.395479,98.6666667,-7.8491758,98.6666667,
10,32.7,-6.1776002,97.6666667,-7.5852364,97.6666667,
11,32.7,-6.0415396,94.6666667,-7.3391758,94.6666667,
12,32.7,-5.7615396,93.6666667,-7.1491758,93.6666667,
13,32.7,-5.5215396,93.6666667,-6.9131152,93.6666667,
14,32.7,-5.3336609,94.6666667,-6.7031152,94.6666667,
15,32.7,-5.0997215,94.6666667,-6.3952364,94.6666667,
16,32.7,-4.8536609,93.6666667,-6.2491758,93.6666667,
17,32.7,-4.6397215,92.6666667,-6.0431152,92.6666667,
18,32.7,-4.4157821,91.6666667,-5.8091758,91.6666667,
19,32.7,-4.2057821,91.6666667,-5.7569866,91.6666667,15.4109335
20,32.7,-3.9718427,90.6666667,-5.6195803,90.6666667,15.7495294
21,32.7,-3.8618427,89.6666667,-5.6737213,89.6666667,15.82603
1,32.7166667,-8.8536439,107.6666667,-9.8427986,107.6666667,
2,32.7166667,-8.4100076,106.6666667,-9.7082532,106.6666667,
3,32.7166667,-8.1818258,104.6666667,-9.4082532,104.6666667,
4,32.7166667,-7.8240985,103.6666667,-9.096435,103.6666667,
5,32.7166667,-7.5459167,102.6666667,-8.8582532,102.6666667,
6,32.7166667,-7.2518258,101.6666667,-8.6041623,101.6666667,
7,32.7166667,-6.9577349,100.6666667,-8.3300714,100.6666667,
8,32.7166667,-6.689553,99.6666667,-8.1141623,99.6666667,
9,32.7166667,-6.3977349,98.6666667,-7.8500714,98.6666667,
10,32.7166667,-6.179553,97.6666667,-7.5859805,97.6666667,
11,32.7166667,-6.0436439,94.6666667,-7.3400714,94.6666667,
12,32.7166667,-5.7636439,93.6666667,-7.1500714,93.6666667,
13,32.7166667,-5.5236439,93.6666667,-6.9141623,93.6666667,
14,32.7166667,-5.3354621,94.6666667,-6.7041623,94.6666667,
15,32.7166667,-5.1013712,94.6666667,-6.3959805,94.6666667,
16,32.7166667,-4.8554621,93.6666667,-6.2500714,93.6666667,
17,32.7166667,-4.6413712,92.6666667,-6.0441623,92.6666667,
18,32.7166667,-4.4172803,91.6666667,-5.8100714,91.6666667,
19,32.7166667,-4.2072803,91.6666667,-5.7563144,91.6666667,15.4190043
20,32.7166667,-3.9731894,90.6666667,-5.6221078,90.6666667,15.7567922
21,32.7166667,-3.8631894,89.6666667,-5.6749199,89.6666667,15.8341973
1,32.7333333,-8.8557483,107.6666667,-9.8449063,107.6666667,
2,32.7333333,-8.4127179,106.6666667,-9.7094518,106.6666667,
3,32.7333333,-8.1842331,104.6666667,-9.4094518,104.6666667,
4,32.7333333,-7.8269604,103.6666667,-9.0979366,103.6666667,
5,32.7333333,-7.5484755,102.6666667,-8.8594518,102.6666667,
6,32.7333333,-7.2542331,101.6666667,-8.6052093,101.6666667,
7,32.7333333,-6.9599907,100.6666667,-8.3309669,100.6666667,
8,32.7333333,-6.6915058,99.6666667,-8.1152093,99.6666667,
9,32.7333333,-6.3999907,98.6666667,-7.8509669,98.6666667,
10,32.7333333,-6.1815058,97.6666667,-7.5867245,97.6666667,
11,32.7333333,-6.0457483,94.6666667,-7.3409669,94.6666667,
12,32.7333333,-5.7657483,93.6666667,-7.1509669,93.6666667,
13,32.7333333,-5.5257483,93.6666667,-6.9152093,93.6666667,
14,32.7333333,-5.3372634,94.6666667,-6.7052093,94.6666667,
15,32.7333333,-5.103021,94.6666667,-6.3967245,94.6666667,
16,32.7333333,-4.8572634,93.6666667,-6.2509669,93.6666667,
17,32.7333333,-4.643021,92.6666667,-6.0452093,92.6666667,
18,32.7333333,-4.4187786,91.6666667,-5.8109669,91.6666667,
19,32.7333333,-4.2087786,91.6666667,-5.7556422,91.6666667,15.427075
20,32.7333333,-3.9745361,90.6666667,-5.6246353,90.6666667,15.7640551
21,32.7333333,-3.8645361,89.6666667,-5.6761184,89.6666667,15.8423647
1,32.75,-8.8578526,107.6666667,-9.847014,107.6666667,
2,32.75,-8.4154283,106.6666667,-9.7106504,106.6666667,
3,32.75,-8.1866404,104.6666667,-9.4106504,104.6666667,
4,32.75,-7.8298223,103.6666667,-9.0994382,103.6666667,
5,32.75,-7.5510344,102.6666667,-8.8606504,102.6666667,
6,32.75,-7.2566404,101.6666667,-8.6062564,101.6666667,
7,32.75,-6.9622465,100.6666667,-8.3318625,100.6666667,
8,32.75,-6.6934586,99.6666667,-8.1162564,99.6666667,
9,32.75,-6.4022465,98.6666667,-7.8518625,98.6666667,
10,32.75,-6.1834586,97.6666667,-7.5874685,97.6666667,
11,32.75,-6.0478526,94.6666667,-7.3418625,94.6666667,
12,32.75,-5.7678526,93.6666667,-7.1518625,93.6666667,
13,32.75,-5.5278526,93.6666667,-6.9162564,93.6666667,
14,32.75,-5.3390647,94.6666667,-6.7062564,94.6666667,
15,32.75,-5.1046707,94.6666667,-6.3974685,94.6666667,
16,32.75,-4.8590647,93.6666667,-6.2518625,93.6666667,
17,32.75,-4.6446707,92.6666667,-6.0462564,92.6666667,
18,32.75,-4.4202768,91.6666667,-5.8118625,91.6666667,
19,32.75,-4.2102768,91.6666667,-5.7549701,91.6666667,15.4351457
20,32.75,-3.9758829,90.6666667,-5.6271628,90.6666667,15.7713179
21,32.75,-3.8658829,89.6666667,-5.677317,89.6666667,15.850532
1,32.7666667,-8.8599569,107.6666667,-9.8491217,107.6666667,
2,32.7666667,-8.4181387,106.6666667,-9.7118489,106.6666667,
3,32.7666667,-8.1890478,104.6666667,-9.4118489,104.6666667,
4,32.7666667,-7.8326841,103.6666667,-9.1009398,103.6666667,
5,32.7666667,-7.5535932,102.6666667,-8.8618489,102.6666667,
6,32.7666667,-7.2590478,101.6666667,-8.6073035,101.6666667,
7,32.7666667,-6.9645023,100.6666667,-8.332758,100.6666667,
8,32.7666667,-6.6954114,99.6666667,-8.1173035,99.6666667,
9,32.7666667,-6.4045023,98.6666667,-7.852758,98.6666667,
10,32.7666667,-6.1854114,97.6666667,-7.5882126,97.6666667,
11,32.7666667,-6.0499569,94.6666667,-7.342758,94.6666667,
12,32.7666667,-5.7699569,93.6666667,-7.152758,93.6666667,
13,32.7666667,-5.5299569,93.6666667,-6.9173035,93.6666667,
14,32.7666667,-5.340866,94.6666667,-6.7073035,94.6666667,
15,32.7666667,-5.1063205,94.6666667,-6.3982126,94.6666667,
16,32.7666667,-4.860866,93.6666667,-6.252758,93.6666667,
17,32.7666667,-4.6463205,92.6666667,-6.0473035,92.6666667,
18,32.7666667,-4.421775,91.6666667,-5.812758,91.6666667,
19,32.7666667,-4.211775,91.6666667,-5.7542979,91.6666667,15.4432165
20,32.7666667,-3.9772296,90.6666667,-5.6296903,90.6666667,15.7785807
21,32.7666667,-3.8672296,89.6666667,-5.6785156,89.6666667,15.8586993
1,32.7833333,-8.8620612,107.6666667,-9.8512293,107.6666667,
2,32.7833333,-8.4208491,106.6666667,-9.7130475,106.6666667,
3,32.7833333,-8.1914551,104.6666667,-9.4130475,104.6666667,
4,32.7833333,-7.835546,103.6666667,-9.1024415,103.6666667,
5,32.7833333,-7.5561521,102.6666667,-8.8630475,102.6666667,
6,32.7833333,-7.2614551,101.6666667,-8.6083505,101.6666667,
7,32.7833333,-6.9667581,100.6666667,-8.3336536,100.6666667,
8,32.7833333,-6.6973642,99.6666667,-8.1183505,99.6666667,
9,32.7833333,-6.4067581,98.6666667,-7.8536536,98.6666667,
10,32.7833333,-6.1873642,97.6666667,-7.5889566,97.6666667,
11,32.7833333,-6.0520612,94.6666667,-7.3436536,94.6666667,
12,32.7833333,-5.7720612,93.6666667,-7.1536536,93.6666667,
13,32.7833333,-5.5320612,93.6666667,-6.9183505,93.6666667,
14,32.7833333,-5.3426672,94.6666667,-6.7083505,94.6666667,
15,32.7833333,-5.1079703,94.6666667,-6.3989566,94.6666667,
16,32.7833333,-4.8626672,93.6666667,-6.2536536,93.6666667,
17,32.7833333,-4.6479703,92.6666667,-6.0483505,92.6666667,
18,32.7833333,-4.4232733,91.6666667,-5.8136536,91.6666667,
19,32.7833333,-4.2132733,91.6666667,-5.7536257,91.6666667,15.4512872
20,32.7833333,-3.9785763,90.6666667,-5.6322179,90.6666667,15.7858436
21,32.7833333,-3.8685763,89.6666667,-5.6797142,89.6666667,15.8668667
1,32.8,-8.8641655,107.6666667,-9.853337,107.6666667,
2,32.8,-8.4235594,106.6666667,-9.7142461,106.6666667,
3,32.8,-8.1938625,104.6666667,-9.4142461,104.6666667,
4,32.8,-7.8384079,103.6666667,-9.1039431,103.6666667,
5,32.8,-7.5587109,102.6666667,-8.8642461,102.6666667,
6,32.8,-7.2638625,101.6666667,-8.6093976,101.6666667,
7,32.8,-6.969014,100.6666667,-8.3345491,100.6666667,
8,32.8,-6.699317,99.6666667,-8.1193976,99.6666667,
9,32.8,-6.409014,98.6666667,-7.8545491,98.6666667,
10,32.8,-6.189317,97.6666667,-7.5897006,97.6666667,
11,32.8,-6.0541655,94.6666667,-7.3445491,94.6666667,
12,32.8,-5.7741655,93.6666667,-7.1545491,93.6666667,
13,32.8,-5.5341655,93.6666667,-6.9193976,93.6666667,
14,32.8,-5.3444685,94.6666667,-6.7093976,94.6666667,
15,32.8,-5.10962,94.6666667,-6.3997006,94.6666667,
16,32.8,-4.8644685,93.6666667,-6.2545491,93.6666667,
17,32.8,-4.64962,92.6666667,-6.0493976,92.6666667,
18,32.8,-4.4247715,91.6666667,-5.8145491,91.6666667,
19,32.8,-4.2147715,91.6666667,-5.7529536,91.6666667,15.459358
20,32.8,-3.9799231,90.6666667,-5.6347454,90.6666667,15.7931064
21,32.8,-3.8699231,89.6666667,-5.6809128,89.6666667,15.875034
1,32.8166667,-8.8662698,107.6666667,-9.8554447,107.6666667,
2,32.8166667,-8.4262698,106.6666667,-9.7154447,106.6666667,
3,32.8166667,-8.1962698,104.6666667,-9.4154447,104.6666667,
4,32.8166667,-7.8412698,103.6666667,-9.1054447,103.6666667,
5,32.8166667,-7.5612698,102.6666667,-8.8654447,102.6666667,
6,32.8166667,-7.2662698,101.6666667,-8.6104447,101.6666667,
7,32.8166667,-6.9712698,100.6666667,-8.3354447,100.6666667,
8,32.8166667,-6.7012698,99.6666667,-8.1204447,99.6666667,
9,32.8166667,-6.4112698,98.6666667,-7.8554447,98.6666667,
10,32.8166667,-6.1912698,97.6666667,-7.5904447,97.6666667,
11,32.8166667,-6.0562698,94.6666667,-7.3454447,94.6666667,
12,32.8166667,-5.7762698,93.6666667,-7.1554447,93.6666667,
13,32.8166667,-5.5362698,93.6666667,-6.9204447,93.6666667,
14,32.8166667,-5.3462698,94.6666667,-6.7104447,94.6666667,
15,32.8166667,-5.1112698,94.6666667,-6.4004447,94.6666667,
16,32.8166667,-4.8662698,93.6666667,-6.2554447,93.6666667,
17,32.8166667,-4.6512698,92.6666667,-6.0504447,92.6666667,
18,32.8166667,-4.4262698,91.6666667,-5.8154447,91.6666667,
19,32.8166667,-4.2162698,91.6666667,-5.7522814,91.6666667,15.4674287
20,32.8166667,-3.9812698,90.6666667,-5.6372729,90.6666667,15.8003693
21,32.8166667,-3.8712698,89.6666667,-5.6821113,89.6666667,15.8832014
1,32.8333333,-8.8683741,107.6666667,-9.8575524,107.6666667,
2,32.8333333,-8.4289802,106.6666667,-9.7166433,106.6666667,
3,32.8333333,-8.1986771,104.6666667,-9.4166433,104.6666667,
4,32.8333333,-7.8441317,103.6666667,-9.1069463,103.6666667,
5,32.8333333,-7.5638286,102.6666667,-8.8666433,102.6666667,
6,32.8333333,-7.2686771,101.6666667,-8.6114917,101.6666667,
7,32.8333333,-6.9735256,100.6666667,-8.3363402,100.6666667,
8,32.8333333,-6.7032226,99.6666667,-8.1214917,99.6666667,
9,32.8333333,-6.4135256,98.6666667,-7.8563402,98.6666667,
10,32.8333333,-6.1932226,97.6666667,-7.5911887,97.6666667,
11,32.8333333,-6.0583741,94.6666667,-7.3463402,94.6666667,
12,32.8333333,-5.7783741,93.6666667,-7.1563402,93.6666667,
13,32.8333333,-5.5383741,93.6666667,-6.9214917,93.6666667,
14,32.8333333,-5.3480711,94.6666667,-6.7114917,94.6666667,
15,32.8333333,-5.1129195,94.6666667,-6.4011887,94.6666667,
16,32.8333333,-4.8680711,93.6666667,-6.2563402,93.6666667,
17,32.8333333,-4.6529195,92.6666667,-6.0514917,92.6666667,
18,32.8333333,-4.427768,91.6666667,-5.8163402,91.6666667,
19,32.8333333,-4.217768,91.6666667,-5.7516092,91.6666667,15.4754995
20,32.8333333,-3.9826165,90.6666667,-5.6398004,90.6666667,15.8076321
21,32.8333333,-3.8726165,89.6666667,-5.6833099,89.6666667,15.8913687
1,32.85,-8.8704784,107.6666667,-9.85966,107.6666667,
2,32.85,-8.4316905,106.6666667,-9.7178418,106.6666667,
3,32.85,-8.2010845,104.6666667,-9.4178418,104.6666667,
4,32.85,-7.8469936,103.6666667,-9.1084479,103.6666667,
5,32.85,-7.5663875,102.6666667,-8.8678418,102.6666667,
6,32.85,-7.2710845,101.6666667,-8.6125388,101.6666667,
7,32.85,-6.9757814,100.6666667,-8.3372358,100.6666667,
8,32.85,-6.7051754,99.6666667,-8.1225388,99.6666667,
9,32.85,-6.4157814,98.6666667,-7.8572358,98.6666667,
10,32.85,-6.1951754,97.6666667,-7.5919328,97.6666667,
11,32.85,-6.0604784,94.6666667,-7.3472358,94.6666667,
12,32.85,-5.7804784,93.6666667,-7.1572358,93.6666667,
13,32.85,-5.5404784,93.6666667,-6.9225388,93.6666667,
14,32.85,-5.3498723,94.6666667,-6.7125388,94.6666667,
15,32.85,-5.1145693,94.6666667,-6.4019328,94.6666667,
16,32.85,-4.8698723,93.6666667,-6.2572358,93.6666667,
17,32.85,-4.6545693,92.6666667,-6.0525388,92.6666667,
18,32.85,-4.4292663,91.6666667,-5.8172358,91.6666667,
19,32.85,-4.2192663,91.6666667,-5.7509371,91.6666667,15.4835702
20,32.85,-3.9839632,90.6666667,-5.6423279,90.6666667,15.8148949
21,32.85,-3.8739632,89.6666667,-5.6845085,89.6666667,15.899536
1,32.8666667,-8.8725827,107.6666667,-9.8617677,107.6666667,
2,32.8666667,-8.4344009,106.6666667,-9.7190404,106.6666667,
3,32.8666667,-8.2034918,104.6666667,-9.4190404,104.6666667,
4,32.8666667,-7.8498554,103.6666667,-9.1099495,103.6666667,
5,32.8666667,-7.5689463,102.6666667,-8.8690404,102.6666667,
6,32.8666667,-7.2734918,101.6666667,-8.6135859,101.6666667,
7,32.8666667,-6.9780373,100.6666667,-8.3381313,100.6666667,
8,32.8666667,-6.7071282,99.6666667,-8.1235859,99.6666667,
9,32.8666667,-6.4180373,98.6666667,-7.8581313,98.6666667,
10,32.8666667,-6.1971282,97.6666667,-7.5926768,97.6666667,
11,32.8666667,-6.0625827,94.6666667,-7.3481313,94.6666667,
