Ensemble_member,Time_since_eruption,EA_diff_A,Travel_time_x,EA_raw,EA_diff_B,Travel_time_y
6,35.0,-2.8316452,90.3333333,,-2.6708628,90.3333333
7,35.0,-2.6269084,90.3333333,,-2.3355996,90.3333333
8,35.0,-2.3421715,90.3333333,,-2.0608628,90.3333333
9,35.0,-2.1421715,89.3333333,,-1.7361259,89.3333333
10,35.0,-1.9669084,89.3333333,,-1.3913891,89.3333333
11,35.0,-1.7669084,88.3333333,,-1.0966522,88.3333333
12,35.0,-1.6663821,87.3333333,,-0.8566522,87.3333333
13,35.0,-1.4863821,85.3333333,,-0.6366522,85.3333333
14,35.0,-1.1563574,84.3333333,18.5762853,-0.3919154,84.3333333
15,35.0,-1.1513032,83.3333333,19.0510527,-0.1719154,83.3333333
16,35.0,-0.8335512,82.3333333,19.1260044,0.0633478,82.3333333
17,35.0,-0.383268,82.3333333,19.6147005,0.2580846,82.3333333
18,35.0,-0.0288725,81.3333333,19.6932411,0.4680846,81.3333333
19,35.0,0.1716653,80.3333333,20.1419034,0.6880846,80.3333333
20,35.0,0.2079261,80.3333333,20.1227997,0.8728214,80.3333333
21,35.0,0.1528146,79.3333333,20.3217515,1.0680846,79.3333333
1,35.0166667,-4.2846908,91.3333333,,-4.0208774,91.3333333
2,35.0166667,-3.9796908,91.3333333,,-3.7458774,91.3333333
3,35.0166667,-3.6396908,90.3333333,,-3.4758774,90.3333333
4,35.0166667,-3.3346908,90.3333333,,-3.2208774,90.3333333
5,35.0166667,-3.0696908,90.3333333,,-2.9508774,90.3333333
6,35.0166667,-2.8296908,90.3333333,,-2.6708774,90.3333333
7,35.0166667,-2.6246908,90.3333333,,-2.3358774,90.3333333
8,35.0166667,-2.3396908,90.3333333,,-2.0608774,90.3333333
9,35.0166667,-2.1396908,89.3333333,,-1.7358774,89.3333333
10,35.0166667,-1.9646908,89.3333333,,-1.3908774,89.3333333
11,35.0166667,-1.7646908,88.3333333,,-1.0958774,88.3333333
12,35.0166667,-1.6646908,87.3333333,,-0.8558774,87.3333333
13,35.0166667,-1.4846908,85.3333333,,-0.6358774,85.3333333
14,35.0166667,-1.1540819,84.3333333,18.5849373,-0.3908774,84.3333333
15,35.0166667,-1.1506676,83.3333333,19.0595695,-0.1708774,83.3333333
16,35.0166667,-0.8332345,82.3333333,19.1344726,0.0641226,82.3333333
17,35.0166667,-0.3844344,82.3333333,19.6239521,0.2591226,82.3333333
18,35.0166667,-0.029326,81.3333333,19.7022043,0.4691226,81.3333333
19,35.0166667,0.1723759,80.3333333,20.1510506,0.6891226,80.3333333
20,35.0166667,0.2082989,80.3333333,20.1321676,0.8741226,80.3333333
21,35.0166667,0.1562787,79.3333333,20.3305242,1.0691226,79.3333333
1,35.0333333,-4.2829996,91.3333333,,-4.0193131,91.3333333
2,35.0333333,-3.9777364,91.3333333,,-3.7445763,91.3333333
3,35.0333333,-3.6377364,90.3333333,,-3.4751026,90.3333333
4,35.0333333,-3.3324733,90.3333333,,-3.2203658,90.3333333
5,35.0333333,-3.0677364,90.3333333,,-2.9508921,90.3333333
6,35.0333333,-2.8277364,90.3333333,,-2.6708921,90.3333333
7,35.0333333,-2.6224733,90.3333333,,-2.3361552,90.3333333
8,35.0333333,-2.3372101,90.3333333,,-2.0608921,90.3333333
9,35.0333333,-2.1372101,89.3333333,,-1.7356289,89.3333333
10,35.0333333,-1.9624733,89.3333333,,-1.3903658,89.3333333
11,35.0333333,-1.7624733,88.3333333,,-1.0951026,88.3333333
12,35.0333333,-1.6629996,87.3333333,,-0.8551026,87.3333333
13,35.0333333,-1.4829996,85.3333333,,-0.6351026,85.3333333
14,35.0333333,-1.1518064,84.3333333,18.5935892,-0.3898394,84.3333333
15,35.0333333,-1.150032,83.3333333,19.0680864,-0.1698394,83.3333333
16,35.0333333,-0.8329178,82.3333333,19.1429408,0.0648974,82.3333333
17,35.0333333,-0.3856008,82.3333333,19.6332038,0.2601606,82.3333333
18,35.0333333,-0.0297796,81.3333333,19.7111676,0.4701606,81.3333333
19,35.0333333,0.1730864,80.3333333,20.1601977,0.6901606,80.3333333
20,35.0333333,0.2086716,80.3333333,20.1415355,0.8754237,80.3333333
21,35.0333333,0.1597428,79.3333333,20.3392968,1.0701606,79.3333333
1,35.05,-4.2813083,91.3333333,,-4.0177488,91.3333333
2,35.05,-3.975782,91.3333333,,-3.7432752,91.3333333
3,35.05,-3.635782,90.3333333,,-3.4743278,90.3333333
4,35.05,-3.3302557,90.3333333,,-3.2198541,90.3333333
5,35.05,-3.065782,90.3333333,,-2.9509067,90.3333333
6,35.05,-2.825782,90.3333333,,-2.6709067,90.3333333
7,35.05,-2.6202557,90.3333333,,-2.3364331,90.3333333
8,35.05,-2.3347294,90.3333333,,-2.0609067,90.3333333
9,35.05,-2.1347294,89.3333333,,-1.7353804,89.3333333
10,35.05,-1.9602557,89.3333333,,-1.3898541,89.3333333
11,35.05,-1.7602557,88.3333333,,-1.0943278,88.3333333
12,35.05,-1.6613083,87.3333333,,-0.8543278,87.3333333
13,35.05,-1.4813083,85.3333333,,-0.6343278,85.3333333
14,35.05,-1.1495309,84.3333333,18.6022412,-0.3888015,84.3333333
15,35.05,-1.1493965,83.3333333,19.0766032,-0.1688015,83.3333333
16,35.05,-0.8326011,82.3333333,19.151409,0.0656722,82.3333333
17,35.05,-0.3867672,82.3333333,19.6424554,0.2611985,82.3333333
18,35.05,-0.0302331,81.3333333,19.7201309,0.4711985,81.3333333
19,35.05,0.1737969,80.3333333,20.1693449,0.6911985,80.3333333
20,35.05,0.2090444,80.3333333,20.1509034,0.8767248,80.3333333
21,35.05,0.1632069,79.3333333,20.3480694,1.0711985,79.3333333
1,35.0666667,-4.2796171,91.3333333,,-4.0161846,91.3333333
2,35.0666667,-3.9738276,91.3333333,,-3.741974,91.3333333
3,35.0666667,-3.6338276,90.3333333,,-3.473553,90.3333333
4,35.0666667,-3.3280381,90.3333333,,-3.2193424,90.3333333
5,35.0666667,-3.0638276,90.3333333,,-2.9509214,90.3333333
6,35.0666667,-2.8238276,90.3333333,,-2.6709214,90.3333333
7,35.0666667,-2.6180381,90.3333333,,-2.3367109,90.3333333
8,35.0666667,-2.3322487,90.3333333,,-2.0609214,90.3333333
9,35.0666667,-2.1322487,89.3333333,,-1.7351319,89.3333333
10,35.0666667,-1.9580381,89.3333333,,-1.3893424,89.3333333
11,35.0666667,-1.7580381,88.3333333,,-1.093553,88.3333333
12,35.0666667,-1.6596171,87.3333333,,-0.853553,87.3333333
13,35.0666667,-1.4796171,85.3333333,,-0.633553,85.3333333
14,35.0666667,-1.1472554,84.3333333,18.6108932,-0.3877635,84.3333333
15,35.0666667,-1.1487609,83.3333333,19.08512,-0.1677635,83.3333333
16,35.0666667,-0.8322844,82.3333333,19.1598772,0.066447,82.3333333
17,35.0666667,-0.3879335,82.3333333,19.651707,0.2622365,82.3333333
18,35.0666667,-0.0306867,81.3333333,19.7290942,0.4722365,81.3333333
19,35.0666667,0.1745075,80.3333333,20.178492,0.6922365,80.3333333
20,35.0666667,0.2094171,80.3333333,20.1602713,0.878026,80.3333333
21,35.0666667,0.166671,79.3333333,20.3568421,1.0722365,79.3333333
1,35.0833333,-4.2779258,91.3333333,,-4.0146203,91.3333333
2,35.0833333,-3.9718732,91.3333333,,-3.7406729,91.3333333
3,35.0833333,-3.6318732,90.3333333,,-3.4727782,90.3333333
4,35.0833333,-3.3258206,90.3333333,,-3.2188308,90.3333333
5,35.0833333,-3.0618732,90.3333333,,-2.950936,90.3333333
6,35.0833333,-2.8218732,90.3333333,,-2.670936,90.3333333
7,35.0833333,-2.6158206,90.3333333,,-2.3369887,90.3333333
8,35.0833333,-2.3297679,90.3333333,,-2.060936,90.3333333
9,35.0833333,-2.1297679,89.3333333,,-1.7348834,89.3333333
10,35.0833333,-1.9558206,89.3333333,,-1.3888308,89.3333333
11,35.0833333,-1.7558206,88.3333333,,-1.0927782,88.3333333
12,35.0833333,-1.6579258,87.3333333,,-0.8527782,87.3333333
13,35.0833333,-1.4779258,85.3333333,,-0.6327782,85.3333333
14,35.0833333,-1.1449799,84.3333333,18.6195451,-0.3867255,84.3333333
15,35.0833333,-1.1481254,83.3333333,19.0936369,-0.1667255,83.3333333
16,35.0833333,-0.8319677,82.3333333,19.1683454,0.0672218,82.3333333
17,35.0833333,-0.3890999,82.3333333,19.6609587,0.2632745,82.3333333
18,35.0833333,-0.0311402,81.3333333,19.7380575,0.4732745,81.3333333
19,35.0833333,0.175218,80.3333333,20.1876391,0.6932745,80.3333333
20,35.0833333,0.2097898,80.3333333,20.1696392,0.8793271,80.3333333
21,35.0833333,0.1701351,79.3333333,20.3656147,1.0732745,79.3333333
1,35.1,-4.2762346,91.3333333,,-4.013056,91.3333333
2,35.1,-3.9699188,91.3333333,,-3.7393718,91.3333333
3,35.1,-3.6299188,90.3333333,,-3.4720033,90.3333333
4,35.1,-3.323603,90.3333333,,-3.2183191,90.3333333
5,35.1,-3.0599188,90.3333333,,-2.9509507,90.3333333
6,35.1,-2.8199188,90.3333333,,-2.6709507,90.3333333
7,35.1,-2.613603,90.3333333,,-2.3372665,90.3333333
8,35.1,-2.3272872,90.3333333,,-2.0609507,90.3333333
9,35.1,-2.1272872,89.3333333,,-1.7346349,89.3333333
10,35.1,-1.953603,89.3333333,,-1.3883191,89.3333333
11,35.1,-1.753603,88.3333333,,-1.0920033,88.3333333
12,35.1,-1.6562346,87.3333333,,-0.8520033,87.3333333
13,35.1,-1.4762346,85.3333333,,-0.6320033,85.3333333
14,35.1,-1.1427044,84.3333333,18.6281971,-0.3856875,84.3333333
15,35.1,-1.1474898,83.3333333,19.1021537,-0.1656875,83.3333333
16,35.1,-0.831651,82.3333333,19.1768136,0.0679967,82.3333333
17,35.1,-0.3902663,82.3333333,19.6702103,0.2643125,82.3333333
18,35.1,-0.0315937,81.3333333,19.7470207,0.4743125,81.3333333
19,35.1,0.1759286,80.3333333,20.1967863,0.6943125,80.3333333
20,35.1,0.2101626,80.3333333,20.1790071,0.8806282,80.3333333
21,35.1,0.1735992,79.3333333,20.3743873,1.0743125,79.3333333
1,35.1166667,-4.2745433,91.3333333,,-4.0114917,91.3333333
2,35.1166667,-3.9679644,91.3333333,,-3.7380706,91.3333333
3,35.1166667,-3.6279644,90.3333333,,-3.4712285,90.3333333
4,35.1166667,-3.3213854,90.3333333,,-3.2178075,90.3333333
5,35.1166667,-3.0579644,90.3333333,,-2.9509654,90.3333333
6,35.1166667,-2.8179644,90.3333333,,-2.6709654,90.3333333
7,35.1166667,-2.6113854,90.3333333,,-2.3375443,90.3333333
8,35.1166667,-2.3248065,90.3333333,,-2.0609654,90.3333333
9,35.1166667,-2.1248065,89.3333333,,-1.7343864,89.3333333
10,35.1166667,-1.9513854,89.3333333,,-1.3878075,89.3333333
11,35.1166667,-1.7513854,88.3333333,,-1.0912285,88.3333333
12,35.1166667,-1.6545433,87.3333333,,-0.8512285,87.3333333
13,35.1166667,-1.4745433,85.3333333,,-0.6312285,85.3333333
14,35.1166667,-1.140429,84.3333333,18.6368491,-0.3846496,84.3333333
15,35.1166667,-1.1468542,83.3333333,19.1106706,-0.1646496,83.3333333
16,35.1166667,-0.8313343,82.3333333,19.1852818,0.0687715,82.3333333
17,35.1166667,-0.3914327,82.3333333,19.679462,0.2653504,82.3333333
18,35.1166667,-0.0320473,81.3333333,19.755984,0.4753504,81.3333333
19,35.1166667,0.1766391,80.3333333,20.2059334,0.6953504,80.3333333
20,35.1166667,0.2105353,80.3333333,20.188375,0.8819294,80.3333333
21,35.1166667,0.1770633,79.3333333,20.38316,1.0753504,79.3333333
1,35.1333333,-4.2728521,91.3333333,,-4.0099274,91.3333333
2,35.1333333,-3.96601,91.3333333,,-3.7367695,91.3333333
3,35.1333333,-3.62601,90.3333333,,-3.4704537,90.3333333
4,35.1333333,-3.3191679,90.3333333,,-3.2172958,90.3333333
5,35.1333333,-3.05601,90.3333333,,-2.95098,90.3333333
6,35.1333333,-2.81601,90.3333333,,-2.67098,90.3333333
7,35.1333333,-2.6091679,90.3333333,,-2.3378221,90.3333333
8,35.1333333,-2.3223258,90.3333333,,-2.06098,90.3333333
9,35.1333333,-2.1223258,89.3333333,,-1.7341379,89.3333333
10,35.1333333,-1.9491679,89.3333333,,-1.3872958,89.3333333
11,35.1333333,-1.7491679,88.3333333,,-1.0904537,88.3333333
12,35.1333333,-1.6528521,87.3333333,,-0.8504537,87.3333333
13,35.1333333,-1.4728521,85.3333333,,-0.6304537,85.3333333
14,35.1333333,-1.1381535,84.3333333,18.6455011,-0.3836116,84.3333333
15,35.1333333,-1.1462187,83.3333333,19.1191874,-0.1636116,83.3333333
16,35.1333333,-0.8310177,82.3333333,19.19375,0.0695463,82.3333333
17,35.1333333,-0.3925991,82.3333333,19.6887136,0.2663884,82.3333333
18,35.1333333,-0.0325008,81.3333333,19.7649473,0.4763884,81.3333333
19,35.1333333,0.1773497,80.3333333,20.2150806,0.6963884,80.3333333
20,35.1333333,0.2109081,80.3333333,20.1977429,0.8832305,80.3333333
21,35.1333333,0.1805274,79.3333333,20.3919326,1.0763884,79.3333333
1,35.15,-4.2711608,91.3333333,,-4.0083631,91.3333333
2,35.15,-3.9640556,91.3333333,,-3.7354684,91.3333333
3,35.15,-3.6240556,90.3333333,,-3.4696789,90.3333333
4,35.15,-3.3169503,90.3333333,,-3.2167842,90.3333333
5,35.15,-3.0540556,90.3333333,,-2.9509947,90.3333333
6,35.15,-2.8140556,90.3333333,,-2.6709947,90.3333333
7,35.15,-2.6069503,90.3333333,,-2.3380999,90.3333333
8,35.15,-2.3198451,90.3333333,,-2.0609947,90.3333333
9,35.15,-2.1198451,89.3333333,,-1.7338894,89.3333333
10,35.15,-1.9469503,89.3333333,,-1.3867842,89.3333333
11,35.15,-1.7469503,88.3333333,,-1.0896789,88.3333333
12,35.15,-1.6511608,87.3333333,,-0.8496789,87.3333333
13,35.15,-1.4711608,85.3333333,,-0.6296789,85.3333333
14,35.15,-1.135878,84.3333333,18.654153,-0.3825736,84.3333333
15,35.15,-1.1455831,83.3333333,19.1277043,-0.1625736,83.3333333
16,35.15,-0.830701,82.3333333,19.2022182,0.0703211,82.3333333
17,35.15,-0.3937654,82.3333333,19.6979652,0.2674264,82.3333333
18,35.15,-0.0329544,81.3333333,19.7739106,0.4774264,81.3333333
19,35.15,0.1780602,80.3333333,20.2242277,0.6974264,80.3333333
20,35.15,0.2112808,80.3333333,20.2071108,0.8845316,80.3333333
21,35.15,0.1839915,79.3333333,20.4007052,1.0774264,79.3333333
1,35.1666667,-4.2694696,91.3333333,,-4.0067988,91.3333333
2,35.1666667,-3.9621012,91.3333333,,-3.7341672,91.3333333
3,35.1666667,-3.6221012,90.3333333,,-3.4689041,90.3333333
4,35.1666667,-3.3147328,90.3333333,,-3.2162725,90.3333333
5,35.1666667,-3.0521012,90.3333333,,-2.9510093,90.3333333
6,35.1666667,-2.8121012,90.3333333,,-2.6710093,90.3333333
7,35.1666667,-2.6047328,90.3333333,,-2.3383778,90.3333333
8,35.1666667,-2.3173643,90.3333333,,-2.0610093,90.3333333
9,35.1666667,-2.1173643,89.3333333,,-1.7336409,89.3333333
10,35.1666667,-1.9447328,89.3333333,,-1.3862725,89.3333333
11,35.1666667,-1.7447328,88.3333333,,-1.0889041,88.3333333
12,35.1666667,-1.6494696,87.3333333,,-0.8489041,87.3333333
13,35.1666667,-1.4694696,85.3333333,,-0.6289041,85.3333333
14,35.1666667,-1.1336025,84.3333333,18.662805,-0.3815357,84.3333333
15,35.1666667,-1.1449476,83.3333333,19.1362211,-0.1615357,83.3333333
16,35.1666667,-0.8303843,82.3333333,19.2106864,0.0710959,82.3333333
17,35.1666667,-0.3949318,82.3333333,19.7072169,0.2684643,82.3333333
18,35.1666667,-0.0334079,81.3333333,19.7828739,0.4784643,81.3333333
19,35.1666667,0.1787707,80.3333333,20.2333749,0.6984643,80.3333333
20,35.1666667,0.2116536,80.3333333,20.2164787,0.8858328,80.3333333
21,35.1666667,0.1874556,79.3333333,20.4094779,1.0784643,79.3333333
1,35.1833333,-4.2677784,91.3333333,,-4.0052345,91.3333333
2,35.1833333,-3.9601468,91.3333333,,-3.7328661,91.3333333
3,35.1833333,-3.6201468,90.3333333,,-3.4681293,90.3333333
4,35.1833333,-3.3125152,90.3333333,,-3.2157608,90.3333333
5,35.1833333,-3.0501468,90.3333333,,-2.951024,90.3333333
6,35.1833333,-2.8101468,90.3333333,,-2.671024,90.3333333
7,35.1833333,-2.6025152,90.3333333,,-2.3386556,90.3333333
8,35.1833333,-2.3148836,90.3333333,,-2.061024,90.3333333
9,35.1833333,-2.1148836,89.3333333,,-1.7333924,89.3333333
10,35.1833333,-1.9425152,89.3333333,,-1.3857608,89.3333333
11,35.1833333,-1.7425152,88.3333333,,-1.0881293,88.3333333
12,35.1833333,-1.6477784,87.3333333,,-0.8481293,87.3333333
13,35.1833333,-1.4677784,85.3333333,,-0.6281293,85.3333333
14,35.1833333,-1.131327,84.3333333,18.671457,-0.3804977,84.3333333
15,35.1833333,-1.144312,83.3333333,19.1447379,-0.1604977,83.3333333
16,35.1833333,-0.8300676,82.3333333,19.2191546,0.0718707,82.3333333
17,35.1833333,-0.3960982,82.3333333,19.7164685,0.2695023,82.3333333
18,35.1833333,-0.0338615,81.3333333,19.7918371,0.4795023,81.3333333
19,35.1833333,0.1794813,80.3333333,20.242522,0.6995023,80.3333333
20,35.1833333,0.2120263,80.3333333,20.2258466,0.8871339,80.3333333
21,35.1833333,0.1909197,79.3333333,20.4182505,1.0795023,79.3333333
1,35.2,-4.2660871,91.3333333,,-4.0036702,91.3333333
2,35.2,-3.9581924,91.3333333,,-3.731565,91.3333333
3,35.2,-3.6181924,90.3333333,,-3.4673544,90.3333333
4,35.2,-3.3102976,90.3333333,,-3.2152492,90.3333333
5,35.2,-3.0481924,90.3333333,,-2.9510387,90.3333333
6,35.2,-2.8081924,90.3333333,,-2.6710387,90.3333333
7,35.2,-2.6002976,90.3333333,,-2.3389334,90.3333333
8,35.2,-2.3124029,90.3333333,,-2.0610387,90.3333333
9,35.2,-2.1124029,89.3333333,,-1.7331439,89.3333333
10,35.2,-1.9402976,89.3333333,,-1.3852492,89.3333333
11,35.2,-1.7402976,88.3333333,,-1.0873544,88.3333333
12,35.2,-1.6460871,87.3333333,,-0.8473544,87.3333333
13,35.2,-1.4660871,85.3333333,,-0.6273544,85.3333333
14,35.2,-1.1290515,84.3333333,18.6801089,-0.3794597,84.3333333
15,35.2,-1.1436764,83.3333333,19.1532548,-0.1594597,83.3333333
16,35.2,-0.8297509,82.3333333,19.2276228,0.0726456,82.3333333
17,35.2,-0.3972646,82.3333333,19.7257202,0.2705403,82.3333333
18,35.2,-0.034315,81.3333333,19.8008004,0.4805403,81.3333333
19,35.2,0.1801918,80.3333333,20.2516691,0.7005403,80.3333333
20,35.2,0.2123991,80.3333333,20.2352145,0.888435,80.3333333
21,35.2,0.1943838,79.3333333,20.4270232,1.0805403,79.3333333
1,35.2166667,-4.2643959,91.3333333,,-4.0021059,91.3333333
2,35.2166667,-3.956238,91.3333333,,-3.7302638,91.3333333
3,35.2166667,-3.616238,90.3333333,,-3.4665796,90.3333333
4,35.2166667,-3.3080801,90.3333333,,-3.2147375,90.3333333
5,35.2166667,-3.046238,90.3333333,,-2.9510533,90.3333333
6,35.2166667,-2.806238,90.3333333,,-2.6710533,90.3333333
7,35.2166667,-2.5980801,90.3333333,,-2.3392112,90.3333333
8,35.2166667,-2.3099222,90.3333333,,-2.0610533,90.3333333
9,35.2166667,-2.1099222,89.3333333,,-1.7328954,89.3333333
10,35.2166667,-1.9380801,89.3333333,,-1.3847375,89.3333333
11,35.2166667,-1.7380801,88.3333333,,-1.0865796,88.3333333
12,35.2166667,-1.6443959,87.3333333,,-0.8465796,87.3333333
13,35.2166667,-1.4643959,85.3333333,,-0.6265796,85.3333333
14,35.2166667,-1.126776,84.3333333,18.6887609,-0.3784217,84.3333333
15,35.2166667,-1.1430409,83.3333333,19.1617716,-0.1584217,83.3333333
16,35.2166667,-0.8294342,82.3333333,19.236091,0.0734204,82.3333333
17,35.2166667,-0.398431,82.3333333,19.7349718,0.2715783,82.3333333
18,35.2166667,-0.0347686,81.3333333,19.8097637,0.4815783,81.3333333
19,35.2166667,0.1809024,80.3333333,20.2608163,0.7015783,80.3333333
20,35.2166667,0.2127718,80.3333333,20.2445824,0.8897362,80.3333333
21,35.2166667,0.1978479,79.3333333,20.4357958,1.0815783,79.3333333
1,35.2333333,-4.2627046,91.3333333,,-4.0005417,91.3333333
2,35.2333333,-3.9542836,91.3333333,,-3.7289627,91.3333333
3,35.2333333,-3.6142836,90.3333333,,-3.4658048,90.3333333
4,35.2333333,-3.3058625,90.3333333,,-3.2142259,90.3333333
5,35.2333333,-3.0442836,90.3333333,,-2.951068,90.3333333
6,35.2333333,-2.8042836,90.3333333,,-2.671068,90.3333333
7,35.2333333,-2.5958625,90.3333333,,-2.339489,90.3333333
8,35.2333333,-2.3074415,90.3333333,,-2.061068,90.3333333
9,35.2333333,-2.1074415,89.3333333,,-1.7326469,89.3333333
10,35.2333333,-1.9358625,89.3333333,,-1.3842259,89.3333333
11,35.2333333,-1.7358625,88.3333333,,-1.0858048,88.3333333
12,35.2333333,-1.6427046,87.3333333,,-0.8458048,87.3333333
13,35.2333333,-1.4627046,85.3333333,,-0.6258048,85.3333333
14,35.2333333,-1.1245005,84.3333333,18.6974129,-0.3773838,84.3333333
15,35.2333333,-1.1424053,83.3333333,19.1702885,-0.1573838,83.3333333
16,35.2333333,-0.8291175,82.3333333,19.2445592,0.0741952,82.3333333
17,35.2333333,-0.3995973,82.3333333,19.7442234,0.2726162,82.3333333
18,35.2333333,-0.0352221,81.3333333,19.818727,0.4826162,81.3333333
19,35.2333333,0.1816129,80.3333333,20.2699634,0.7026162,80.3333333
20,35.2333333,0.2131445,80.3333333,20.2539503,0.8910373,80.3333333
21,35.2333333,0.201312,79.3333333,20.4445684,1.0826162,79.3333333
1,35.25,-4.2610134,91.3333333,,-3.9989774,91.3333333
2,35.25,-3.9523292,91.3333333,,-3.7276616,91.3333333
3,35.25,-3.6123292,90.3333333,,-3.46503,90.3333333
4,35.25,-3.303645,90.3333333,,-3.2137142,90.3333333
5,35.25,-3.0423292,90.3333333,,-2.9510826,90.3333333
6,35.25,-2.8023292,90.3333333,,-2.6710826,90.3333333
7,35.25,-2.593645,90.3333333,,-2.3397668,90.3333333
8,35.25,-2.3049607,90.3333333,,-2.0610826,90.3333333
9,35.25,-2.1049607,89.3333333,,-1.7323984,89.3333333
10,35.25,-1.933645,89.3333333,,-1.3837142,89.3333333
11,35.25,-1.733645,88.3333333,,-1.08503,88.3333333
12,35.25,-1.6410134,87.3333333,,-0.84503,87.3333333
13,35.25,-1.4610134,85.3333333,,-0.62503,85.3333333
14,35.25,-1.122225,84.3333333,18.7060649,-0.3763458,84.3333333
15,35.25,-1.1417698,83.3333333,19.1788053,-0.1563458,83.3333333
16,35.25,-0.8288008,82.3333333,19.2530274,0.07497,82.3333333
17,35.25,-0.4007637,82.3333333,19.7534751,0.2736542,82.3333333
18,35.25,-0.0356757,81.3333333,19.8276902,0.4836542,81.3333333
19,35.25,0.1823235,80.3333333,20.2791106,0.7036542,80.3333333
20,35.25,0.2135173,80.3333333,20.2633182,0.8923384,80.3333333
21,35.25,0.2047761,79.3333333,20.4533411,1.0836542,79.3333333
1,35.2666667,-4.2593221,91.3333333,,-3.9974131,91.3333333
2,35.2666667,-3.9503748,91.3333333,,-3.7263604,91.3333333
3,35.2666667,-3.6103748,90.3333333,,-3.4642552,90.3333333
4,35.2666667,-3.3014274,90.3333333,,-3.2132025,90.3333333
5,35.2666667,-3.0403748,90.3333333,,-2.9510973,90.3333333
6,35.2666667,-2.8003748,90.3333333,,-2.6710973,90.3333333
7,35.2666667,-2.5914274,90.3333333,,-2.3400447,90.3333333
8,35.2666667,-2.30248,90.3333333,,-2.0610973,90.3333333
9,35.2666667,-2.10248,89.3333333,,-1.7321499,89.3333333
10,35.2666667,-1.9314274,89.3333333,,-1.3832025,89.3333333
11,35.2666667,-1.7314274,88.3333333,,-1.0842552,88.3333333
12,35.2666667,-1.6393221,87.3333333,,-0.8442552,87.3333333
13,35.2666667,-1.4593221,85.3333333,,-0.6242552,85.3333333
14,35.2666667,-1.1199495,84.3333333,18.7147168,-0.3753078,84.3333333
15,35.2666667,-1.1411342,83.3333333,19.1873222,-0.1553078,83.3333333
16,35.2666667,-0.8284841,82.3333333,19.2614956,0.0757448,82.3333333
17,35.2666667,-0.4019301,82.3333333,19.7627267,0.2746922,82.3333333
18,35.2666667,-0.0361292,81.3333333,19.8366535,0.4846922,81.3333333
19,35.2666667,0.183034,80.3333333,20.2882577,0.7046922,80.3333333
20,35.2666667,0.21389,80.3333333,20.2726861,0.8936396,80.3333333
21,35.2666667,0.2082402,79.3333333,20.4621137,1.0846922,79.3333333
1,35.2833333,-4.2576309,91.3333333,,-3.9958488,91.3333333
2,35.2833333,-3.9484204,91.3333333,,-3.7250593,91.3333333
3,35.2833333,-3.6084204,90.3333333,,-3.4634804,90.3333333
4,35.2833333,-3.2992098,90.3333333,,-3.2126909,90.3333333
5,35.2833333,-3.0384204,90.3333333,,-2.9511119,90.3333333
6,35.2833333,-2.7984204,90.3333333,,-2.6711119,90.3333333
7,35.2833333,-2.5892098,90.3333333,,-2.3403225,90.3333333
8,35.2833333,-2.2999993,90.3333333,,-2.0611119,90.3333333
9,35.2833333,-2.0999993,89.3333333,,-1.7319014,89.3333333
10,35.2833333,-1.9292098,89.3333333,,-1.3826909,89.3333333
11,35.2833333,-1.7292098,88.3333333,,-1.0834804,88.3333333
12,35.2833333,-1.6376309,87.3333333,,-0.8434804,87.3333333
13,35.2833333,-1.4576309,85.3333333,,-0.6234804,85.3333333
14,35.2833333,-1.117674,84.3333333,18.7233688,-0.3742698,84.3333333
15,35.2833333,-1.1404986,83.3333333,19.195839,-0.1542698,83.3333333
16,35.2833333,-0.8281674,82.3333333,19.2699638,0.0765196,82.3333333
