Ensemble_member,Time_since_eruption,EA_diff_A,Travel_time_x,EA_raw,EA_diff_B,Travel_time_y
3,54.9333333,-3.6522496,100.5833333,16.8424151,-1.9586388,100.5833333
4,54.9333333,-3.2522496,99.5833333,17.2043177,-1.7736587,99.5833333
5,54.9333333,-2.8122496,99.5833333,17.304729,-1.4689103,99.5833333
6,54.9333333,-2.4224383,98.5833333,17.6184689,-1.4813661,98.5833333
7,54.9333333,-1.992627,97.5833333,17.8680824,-1.1286388,97.5833333
8,54.9333333,-1.572627,97.5833333,18.4779176,-0.5163471,97.5833333
9,54.9333333,-1.182627,96.5833333,18.6101214,-0.2799365,96.5833333
10,54.9333333,-0.772627,95.5833333,19.0020739,-0.1568021,95.5833333
11,54.9333333,-0.362627,94.5833333,19.3372186,0.5521662,94.5833333
12,54.9333333,0.007373,94.5833333,19.3367195,0.3407798,94.5833333
13,54.9333333,0.407373,93.5833333,19.8649202,0.8413612,93.5833333
14,54.9333333,0.7671843,93.5833333,19.9305091,0.9883496,93.5833333
15,54.9333333,1.1271843,92.5833333,20.4151583,0.8380572,92.5833333
16,54.9333333,1.4771843,91.5833333,20.6809577,1.6655196,91.5833333
17,54.9333333,1.847373,91.5833333,20.6362781,1.7583893,91.5833333
18,54.9333333,2.1671843,90.5833333,20.9078668,2.2265521,90.5833333
19,54.9333333,2.507373,90.5833333,21.1622213,1.9369201,90.5833333
20,54.9333333,2.8371843,89.5833333,21.5821023,2.3075029,89.5833333
21,54.9333333,3.187373,89.5833333,21.5845392,2.486687,89.5833333
1,54.95,-4.4191763,102.5833333,16.17483,-2.6263202,102.5833333
2,54.95,-4.0491763,101.5833333,16.6931483,-2.1998685,101.5833333
3,54.95,-3.6491763,100.5833333,16.8518892,-1.9589618,100.5833333
4,54.95,-3.2491763,99.5833333,17.2140086,-1.7737321,99.5833333
5,54.95,-2.8091763,99.5833333,17.314002,-1.4701262,99.5833333
6,54.95,-2.4191763,98.5833333,17.6283592,-1.4809921,98.5833333
7,54.95,-1.9891763,97.5833333,17.8783439,-1.1296285,97.5833333
8,54.95,-1.5691763,97.5833333,18.488019,-0.519941,97.5833333
9,54.95,-1.1791763,96.5833333,18.6207723,-0.2806972,96.5833333
10,54.95,-0.7691763,95.5833333,19.0112194,-0.1598326,95.5833333
11,54.95,-0.3591763,94.5833333,19.3471509,0.5516409,94.5833333
12,54.95,0.0108237,94.5833333,19.3479674,0.3417669,94.5833333
13,54.95,0.4108237,93.5833333,19.8754688,0.8403715,93.5833333
14,54.95,0.7708237,93.5833333,19.942461,0.9882094,93.5833333
15,54.95,1.1308237,92.5833333,20.4250259,0.8409442,92.5833333
16,54.95,1.4808237,91.5833333,20.6918573,1.664728,91.5833333
17,54.95,1.8508237,91.5833333,20.6475381,1.7594077,91.5833333
18,54.95,2.1708237,90.5833333,20.9187123,2.2262239,90.5833333
19,54.95,2.5108237,90.5833333,21.171824,1.9345407,90.5833333
20,54.95,2.8408237,89.5833333,21.5921295,2.3076943,89.5833333
21,54.95,3.1908237,89.5833333,21.594385,2.4844792,89.5833333
1,54.9666667,-4.4168682,102.5833333,16.1852554,-2.6287009,102.5833333
2,54.9666667,-4.0464978,101.5833333,16.7030875,-2.2019382,101.5833333
3,54.9666667,-3.6463126,100.5833333,16.8613632,-1.9592848,100.5833333
4,54.9666667,-3.2463126,99.5833333,17.2236995,-1.7738054,99.5833333
5,54.9666667,-2.8061274,99.5833333,17.3232751,-1.4713422,99.5833333
6,54.9666667,-2.4159422,98.5833333,17.6382495,-1.4806182,98.5833333
7,54.9666667,-1.9859422,97.5833333,17.8886054,-1.1306182,97.5833333
8,54.9666667,-1.5659422,97.5833333,18.4981204,-0.5235348,97.5833333
9,54.9666667,-1.1759422,96.5833333,18.6314232,-0.2814579,96.5833333
10,54.9666667,-0.7659422,95.5833333,19.0203649,-0.1628631,95.5833333
11,54.9666667,-0.355757,94.5833333,19.3570831,0.5511156,94.5833333
12,54.9666667,0.014243,94.5833333,19.3592153,0.3427539,94.5833333
13,54.9666667,0.414243,93.5833333,19.8860174,0.8393818,93.5833333
14,54.9666667,0.774243,93.5833333,19.954413,0.9880691,93.5833333
15,54.9666667,1.1340578,92.5833333,20.4348935,0.8438312,92.5833333
16,54.9666667,1.484243,91.5833333,20.7027568,1.6639363,91.5833333
17,54.9666667,1.854243,91.5833333,20.658798,1.760426,91.5833333
18,54.9666667,2.174243,90.5833333,20.9295578,2.2258958,90.5833333
19,54.9666667,2.514243,90.5833333,21.1814267,1.9321613,90.5833333
20,54.9666667,2.8444281,89.5833333,21.6021566,2.3078858,89.5833333
21,54.9666667,3.194243,89.5833333,21.6042309,2.4822713,89.5833333
1,54.9833333,-4.41456,102.5833333,16.1956808,-2.6310816,102.5833333
2,54.9833333,-4.0438193,101.5833333,16.7130266,-2.2040079,101.5833333
3,54.9833333,-3.6434489,100.5833333,16.8708373,-1.9596079,100.5833333
4,54.9833333,-3.2434489,99.5833333,17.2333904,-1.7738788,99.5833333
5,54.9833333,-2.8030785,99.5833333,17.3325482,-1.4725581,99.5833333
6,54.9833333,-2.4127082,98.5833333,17.6481398,-1.4802442,98.5833333
7,54.9833333,-1.9827082,97.5833333,17.8988669,-1.1316079,97.5833333
8,54.9833333,-1.5627082,97.5833333,18.5082218,-0.5271287,97.5833333
9,54.9833333,-1.1727082,96.5833333,18.6420742,-0.2822186,96.5833333
10,54.9833333,-0.7627082,95.5833333,19.0295104,-0.1658936,95.5833333
11,54.9833333,-0.3523378,94.5833333,19.3670154,0.5505903,94.5833333
12,54.9833333,0.0176622,94.5833333,19.3704632,0.343741,94.5833333
13,54.9833333,0.4176622,93.5833333,19.896566,0.8383921,93.5833333
14,54.9833333,0.7776622,93.5833333,19.966365,0.9879288,93.5833333
15,54.9833333,1.1372918,92.5833333,20.4447612,0.8467181,92.5833333
16,54.9833333,1.4876622,91.5833333,20.7136564,1.6631446,91.5833333
17,54.9833333,1.8576622,91.5833333,20.670058,1.7614443,91.5833333
18,54.9833333,2.1776622,90.5833333,20.9404032,2.2255677,90.5833333
19,54.9833333,2.5176622,90.5833333,21.1910295,1.9297818,90.5833333
20,54.9833333,2.8480326,89.5833333,21.6121838,2.3080772,89.5833333
21,54.9833333,3.1976622,89.5833333,21.6140767,2.4800635,89.5833333
1,55.0,-4.4122519,102.5833333,16.2061063,-2.6334622,102.5833333
2,55.0,-4.0411408,101.5833333,16.7229658,-2.2060776,101.5833333
3,55.0,-3.6405852,100.5833333,16.8803113,-1.9599309,100.5833333
4,55.0,-3.2405852,99.5833333,17.2430812,-1.7739522,99.5833333
5,55.0,-2.8000297,99.5833333,17.3418213,-1.473774,99.5833333
6,55.0,-2.4094741,98.5833333,17.6580301,-1.4798703,98.5833333
7,55.0,-1.9794741,97.5833333,17.9091284,-1.1325976,97.5833333
8,55.0,-1.5594741,97.5833333,18.5183232,-0.5307226,97.5833333
9,55.0,-1.1694741,96.5833333,18.6527251,-0.2829793,96.5833333
10,55.0,-0.7594741,95.5833333,19.0386558,-0.1689241,95.5833333
11,55.0,-0.3489186,94.5833333,19.3769477,0.550065,94.5833333
12,55.0,0.0210814,94.5833333,19.381711,0.344728,94.5833333
13,55.0,0.4210814,93.5833333,19.9071146,0.8374024,93.5833333
14,55.0,0.7810814,93.5833333,19.9783169,0.9877885,93.5833333
15,55.0,1.1405259,92.5833333,20.4546288,0.8496051,92.5833333
16,55.0,1.4910814,91.5833333,20.7245559,1.6623529,91.5833333
17,55.0,1.8610814,91.5833333,20.6813179,1.7624627,91.5833333
18,55.0,2.1810814,90.5833333,20.9512487,2.2252396,90.5833333
19,55.0,2.5210814,90.5833333,21.2006322,1.9274024,90.5833333
20,55.0,2.851637,89.5833333,21.622211,2.3082686,89.5833333
21,55.0,3.2010814,89.5833333,21.6239225,2.4778557,89.5833333
1,55.0166667,-4.4099438,102.5833333,16.2165317,-2.6358429,102.5833333
2,55.0166667,-4.0384623,101.5833333,16.7329049,-2.2081473,101.5833333
3,55.0166667,-3.6377215,100.5833333,16.8897854,-1.9602539,100.5833333
4,55.0166667,-3.2377215,99.5833333,17.2527721,-1.7740255,99.5833333
5,55.0166667,-2.7969808,99.5833333,17.3510943,-1.47499,99.5833333
6,55.0166667,-2.4062401,98.5833333,17.6679204,-1.4794964,98.5833333
7,55.0166667,-1.9762401,97.5833333,17.91939,-1.1335873,97.5833333
8,55.0166667,-1.5562401,97.5833333,18.5284246,-0.5343164,97.5833333
9,55.0166667,-1.1662401,96.5833333,18.663376,-0.2837399,96.5833333
10,55.0166667,-0.7562401,95.5833333,19.0478013,-0.1719546,95.5833333
11,55.0166667,-0.3454993,94.5833333,19.38688,0.5495397,94.5833333
12,55.0166667,0.0245007,94.5833333,19.3929589,0.3457151,94.5833333
13,55.0166667,0.4245007,93.5833333,19.9176633,0.8364127,93.5833333
14,55.0166667,0.7845007,93.5833333,19.9902689,0.9876482,93.5833333
15,55.0166667,1.1437599,92.5833333,20.4644964,0.852492,92.5833333
16,55.0166667,1.4945007,91.5833333,20.7354555,1.6615612,91.5833333
17,55.0166667,1.8645007,91.5833333,20.6925779,1.763481,91.5833333
18,55.0166667,2.1845007,90.5833333,20.9620942,2.2249115,90.5833333
19,55.0166667,2.5245007,90.5833333,21.2114059,1.9297924,90.5833333
20,55.0166667,2.8552414,89.5833333,21.6322382,2.30846,89.5833333
21,55.0166667,3.2045007,89.5833333,21.6337684,2.4756479,89.5833333
1,55.0333333,-4.4076356,102.5833333,16.2269571,-2.6382236,102.5833333
2,55.0333333,-4.0357838,101.5833333,16.7428441,-2.210217,101.5833333
3,55.0333333,-3.6348578,100.5833333,16.8992594,-1.960577,100.5833333
4,55.0333333,-3.2348578,99.5833333,17.262463,-1.7740989,99.5833333
5,55.0333333,-2.7939319,99.5833333,17.3603674,-1.4762059,99.5833333
6,55.0333333,-2.403006,98.5833333,17.6778107,-1.4791224,98.5833333
7,55.0333333,-1.973006,97.5833333,17.9296515,-1.134577,97.5833333
8,55.0333333,-1.553006,97.5833333,18.538526,-0.5379103,97.5833333
9,55.0333333,-1.163006,96.5833333,18.6740269,-0.2845006,96.5833333
10,55.0333333,-0.753006,95.5833333,19.0569468,-0.1749851,95.5833333
11,55.0333333,-0.3420801,94.5833333,19.3968122,0.5490144,94.5833333
12,55.0333333,0.0279199,94.5833333,19.4042068,0.3467021,94.5833333
13,55.0333333,0.4279199,93.5833333,19.9282119,0.835423,93.5833333
14,55.0333333,0.7879199,93.5833333,20.0022209,0.987508,93.5833333
15,55.0333333,1.146994,92.5833333,20.474364,0.855379,92.5833333
16,55.0333333,1.4979199,91.5833333,20.746355,1.6607696,91.5833333
17,55.0333333,1.8679199,91.5833333,20.7038379,1.7644993,91.5833333
18,55.0333333,2.1879199,90.5833333,20.9729396,2.2245833,90.5833333
19,55.0333333,2.5279199,90.5833333,21.2221796,1.9321823,90.5833333
20,55.0333333,2.8588459,89.5833333,21.6422654,2.3086514,89.5833333
21,55.0333333,3.2079199,89.5833333,21.6436142,2.47344,89.5833333
1,55.05,-4.4053275,102.5833333,16.2373825,-2.6406043,102.5833333
2,55.05,-4.0331053,101.5833333,16.7527832,-2.2122867,101.5833333
3,55.05,-3.6319942,100.5833333,16.9087335,-1.9609,100.5833333
4,55.05,-3.2319942,99.5833333,17.2721538,-1.7741722,99.5833333
5,55.05,-2.790883,99.5833333,17.3696405,-1.4774219,99.5833333
6,55.05,-2.3997719,98.5833333,17.687701,-1.4787485,98.5833333
7,55.05,-1.9697719,97.5833333,17.939913,-1.1355667,97.5833333
8,55.05,-1.5497719,97.5833333,18.5486274,-0.5415042,97.5833333
9,55.05,-1.1597719,96.5833333,18.6846778,-0.2852613,96.5833333
10,55.05,-0.7497719,95.5833333,19.0660923,-0.1780156,95.5833333
11,55.05,-0.3386608,94.5833333,19.4067445,0.5484891,94.5833333
12,55.05,0.0313392,94.5833333,19.4154547,0.3476891,94.5833333
13,55.05,0.4313392,93.5833333,19.9387605,0.8344333,93.5833333
14,55.05,0.7913392,93.5833333,20.0141728,0.9873677,93.5833333
15,55.05,1.1502281,92.5833333,20.4842316,0.8582659,92.5833333
16,55.05,1.5013392,91.5833333,20.7572546,1.6599779,91.5833333
17,55.05,1.8713392,91.5833333,20.7150978,1.7655177,91.5833333
18,55.05,2.1913392,90.5833333,20.9837851,2.2242552,90.5833333
19,55.05,2.5313392,90.5833333,21.2329534,1.9345722,90.5833333
20,55.05,2.8624503,89.5833333,21.6522926,2.3088428,89.5833333
21,55.05,3.2113392,89.5833333,21.65346,2.4712322,89.5833333
1,55.0666667,-4.4030194,102.5833333,16.247808,-2.6429849,102.5833333
2,55.0666667,-4.0304268,101.5833333,16.7627223,-2.2143564,101.5833333
3,55.0666667,-3.6291305,100.5833333,16.9182075,-1.961223,100.5833333
4,55.0666667,-3.2291305,99.5833333,17.2818447,-1.7742456,99.5833333
5,55.0666667,-2.7878342,99.5833333,17.3789135,-1.4786378,99.5833333
6,55.0666667,-2.3965379,98.5833333,17.6975913,-1.4783745,98.5833333
7,55.0666667,-1.9665379,97.5833333,17.9501745,-1.1365564,97.5833333
8,55.0666667,-1.5465379,97.5833333,18.5587288,-0.545098,97.5833333
9,55.0666667,-1.1565379,96.5833333,18.6953287,-0.286022,96.5833333
10,55.0666667,-0.7465379,95.5833333,19.0752378,-0.1810462,95.5833333
11,55.0666667,-0.3352416,94.5833333,19.4166768,0.5479638,94.5833333
12,55.0666667,0.0347584,94.5833333,19.4267025,0.3486762,94.5833333
13,55.0666667,0.4347584,93.5833333,19.9493091,0.8334436,93.5833333
14,55.0666667,0.7947584,93.5833333,20.0261248,0.9872274,93.5833333
15,55.0666667,1.1534621,92.5833333,20.4940992,0.8611529,92.5833333
16,55.0666667,1.5047584,91.5833333,20.7681541,1.6591862,91.5833333
17,55.0666667,1.8747584,91.5833333,20.7263578,1.766536,91.5833333
18,55.0666667,2.1947584,90.5833333,20.9946306,2.2239271,90.5833333
19,55.0666667,2.5347584,90.5833333,21.2437271,1.9369622,90.5833333
20,55.0666667,2.8660547,89.5833333,21.6623198,2.3090342,89.5833333
21,55.0666667,3.2147584,89.5833333,21.6633059,2.4690244,89.5833333
1,55.0833333,-4.4007112,102.5833333,16.2582334,-2.6453656,102.5833333
2,55.0833333,-4.0277483,101.5833333,16.7726615,-2.2164261,101.5833333
3,55.0833333,-3.6262668,100.5833333,16.9276816,-1.9615461,100.5833333
4,55.0833333,-3.2262668,99.5833333,17.2915356,-1.774319,99.5833333
5,55.0833333,-2.7847853,99.5833333,17.3881866,-1.4798538,99.5833333
6,55.0833333,-2.3933038,98.5833333,17.7074816,-1.4780006,98.5833333
7,55.0833333,-1.9633038,97.5833333,17.960436,-1.1375461,97.5833333
8,55.0833333,-1.5433038,97.5833333,18.5688302,-0.5486919,97.5833333
9,55.0833333,-1.1533038,96.5833333,18.7059796,-0.2867827,96.5833333
10,55.0833333,-0.7433038,95.5833333,19.0843833,-0.1840767,95.5833333
11,55.0833333,-0.3318223,94.5833333,19.4266091,0.5474385,94.5833333
12,55.0833333,0.0381777,94.5833333,19.4379504,0.3496632,94.5833333
13,55.0833333,0.4381777,93.5833333,19.9598577,0.8324539,93.5833333
14,55.0833333,0.7981777,93.5833333,20.0380768,0.9870871,93.5833333
15,55.0833333,1.1566962,92.5833333,20.5039669,0.8640398,92.5833333
16,55.0833333,1.5081777,91.5833333,20.7790537,1.6583945,91.5833333
17,55.0833333,1.8781777,91.5833333,20.7376177,1.7675543,91.5833333
18,55.0833333,2.1981777,90.5833333,21.005476,2.223599,90.5833333
19,55.0833333,2.5381777,90.5833333,21.2545008,1.9393521,90.5833333
20,55.0833333,2.8696591,89.5833333,21.6723469,2.3092256,89.5833333
21,55.0833333,3.2181777,89.5833333,21.6731517,2.4668165,89.5833333
1,55.1,-4.3984031,102.5833333,16.2686588,-2.6477463,102.5833333
2,55.1,-4.0250698,101.5833333,16.7826006,-2.2184958,101.5833333
3,55.1,-3.6234031,100.5833333,16.9371556,-1.9618691,100.5833333
4,55.1,-3.2234031,99.5833333,17.3012264,-1.7743923,99.5833333
5,55.1,-2.7817364,99.5833333,17.3974597,-1.4810697,99.5833333
6,55.1,-2.3900698,98.5833333,17.7173719,-1.4776267,98.5833333
7,55.1,-1.9600698,97.5833333,17.9706975,-1.1385358,97.5833333
8,55.1,-1.5400698,97.5833333,18.5789315,-0.5522858,97.5833333
9,55.1,-1.1500698,96.5833333,18.7166305,-0.2875434,96.5833333
10,55.1,-0.7400698,95.5833333,19.0935287,-0.1871072,95.5833333
11,55.1,-0.3284031,94.5833333,19.4365413,0.5469132,94.5833333
12,55.1,0.0415969,94.5833333,19.4491983,0.3506503,94.5833333
13,55.1,0.4415969,93.5833333,19.9704064,0.8314642,93.5833333
14,55.1,0.8015969,93.5833333,20.0500287,0.9869469,93.5833333
15,55.1,1.1599302,92.5833333,20.5138345,0.8669268,92.5833333
16,55.1,1.5115969,91.5833333,20.7899532,1.6576029,91.5833333
17,55.1,1.8815969,91.5833333,20.7488777,1.7685727,91.5833333
18,55.1,2.2015969,90.5833333,21.0163215,2.2232709,90.5833333
19,55.1,2.5415969,90.5833333,21.2652745,1.941742,90.5833333
20,55.1,2.8732636,89.5833333,21.6823741,2.309417,89.5833333
21,55.1,3.2215969,89.5833333,21.6829975,2.4646087,89.5833333
1,55.1166667,-4.396095,102.5833333,16.2790842,-2.650127,102.5833333
2,55.1166667,-4.0223913,101.5833333,16.7925398,-2.2205655,101.5833333
3,55.1166667,-3.6205394,100.5833333,16.9466297,-1.9621921,100.5833333
4,55.1166667,-3.2205394,99.5833333,17.3109173,-1.7744657,99.5833333
5,55.1166667,-2.7786876,99.5833333,17.4067328,-1.4822856,99.5833333
6,55.1166667,-2.3868357,98.5833333,17.7272622,-1.4772527,98.5833333
7,55.1166667,-1.9568357,97.5833333,17.980959,-1.1395255,97.5833333
8,55.1166667,-1.5368357,97.5833333,18.5890329,-0.5558796,97.5833333
9,55.1166667,-1.1468357,96.5833333,18.7272815,-0.2883041,96.5833333
10,55.1166667,-0.7368357,95.5833333,19.1026742,-0.1901377,95.5833333
11,55.1166667,-0.3249838,94.5833333,19.4464736,0.5463879,94.5833333
12,55.1166667,0.0450162,94.5833333,19.4604462,0.3516373,94.5833333
13,55.1166667,0.4450162,93.5833333,19.980955,0.8304745,93.5833333
14,55.1166667,0.8050162,93.5833333,20.0619807,0.9868066,93.5833333
15,55.1166667,1.1631643,92.5833333,20.5237021,0.8698138,92.5833333
16,55.1166667,1.5150162,91.5833333,20.8008528,1.6568112,91.5833333
17,55.1166667,1.8850162,91.5833333,20.7601376,1.769591,91.5833333
18,55.1166667,2.2050162,90.5833333,21.027167,2.2229427,90.5833333
19,55.1166667,2.5450162,90.5833333,21.2760482,1.944132,90.5833333
20,55.1166667,2.876868,89.5833333,21.6924013,2.3096084,89.5833333
21,55.1166667,3.2250162,89.5833333,21.6928434,2.4624009,89.5833333
1,55.1333333,-4.3937868,102.5833333,16.2895096,-2.6525076,102.5833333
2,55.1333333,-4.0197128,101.5833333,16.8024789,-2.2226352,101.5833333
3,55.1333333,-3.6176757,100.5833333,16.9561037,-1.9625152,100.5833333
4,55.1333333,-3.2176757,99.5833333,17.3206082,-1.7745391,99.5833333
5,55.1333333,-2.7756387,99.5833333,17.4160058,-1.4835016,99.5833333
6,55.1333333,-2.3836016,98.5833333,17.7371525,-1.4768788,98.5833333
7,55.1333333,-1.9536016,97.5833333,17.9912205,-1.1405152,97.5833333
8,55.1333333,-1.5336016,97.5833333,18.5991343,-0.5594735,97.5833333
9,55.1333333,-1.1436016,96.5833333,18.7379324,-0.2890648,96.5833333
10,55.1333333,-0.7336016,95.5833333,19.1118197,-0.1931682,95.5833333
11,55.1333333,-0.3215646,94.5833333,19.4564059,0.5458626,94.5833333
12,55.1333333,0.0484354,94.5833333,19.4716941,0.3526244,94.5833333
13,55.1333333,0.4484354,93.5833333,19.9915036,0.8294848,93.5833333
14,55.1333333,0.8084354,93.5833333,20.0739327,0.9866663,93.5833333
15,55.1333333,1.1663984,92.5833333,20.5335697,0.8727007,92.5833333
16,55.1333333,1.5184354,91.5833333,20.8117523,1.6560195,91.5833333
17,55.1333333,1.8884354,91.5833333,20.7713976,1.7706093,91.5833333
18,55.1333333,2.2084354,90.5833333,21.0380124,2.2226146,90.5833333
19,55.1333333,2.5484354,90.5833333,21.2868219,1.9465219,90.5833333
20,55.1333333,2.8804724,89.5833333,21.7024285,2.3097998,89.5833333
21,55.1333333,3.2284354,89.5833333,21.7026892,2.4601931,89.5833333
1,55.15,-4.3914787,102.5833333,16.2999351,-2.6548883,102.5833333
2,55.15,-4.0170342,101.5833333,16.812418,-2.2247048,101.5833333
3,55.15,-3.614812,100.5833333,16.9655778,-1.9628382,100.5833333
4,55.15,-3.214812,99.5833333,17.330299,-1.7746124,99.5833333
5,55.15,-2.7725898,99.5833333,17.4252789,-1.4847175,99.5833333
6,55.15,-2.3803676,98.5833333,17.7470428,-1.4765048,98.5833333
7,55.15,-1.9503676,97.5833333,18.001482,-1.1415048,97.5833333
8,55.15,-1.5303676,97.5833333,18.6092357,-0.5630673,97.5833333
9,55.15,-1.1403676,96.5833333,18.7485833,-0.2898255,96.5833333
10,55.15,-0.7303676,95.5833333,19.1209652,-0.1961987,95.5833333
11,55.15,-0.3181454,94.5833333,19.4663382,0.5453373,94.5833333
12,55.15,0.0518546,94.5833333,19.4829419,0.3536114,94.5833333
13,55.15,0.4518546,93.5833333,20.0020522,0.8284952,93.5833333
14,55.15,0.8118546,93.5833333,20.0858846,0.986526,93.5833333
15,55.15,1.1696324,92.5833333,20.5434373,0.8755877,92.5833333
16,55.15,1.5218546,91.5833333,20.8226519,1.6552278,91.5833333
17,55.15,1.8918546,91.5833333,20.7826575,1.7716277,91.5833333
18,55.15,2.2118546,90.5833333,21.0488579,2.2222865,90.5833333
19,55.15,2.5518546,90.5833333,21.2975956,1.9489118,90.5833333
20,55.15,2.8840769,89.5833333,21.7124557,2.3099912,89.5833333
21,55.15,3.2318546,89.5833333,21.712535,2.4579852,89.5833333
1,55.1666667,-4.3891706,102.5833333,16.3103605,-2.657269,102.5833333
2,55.1666667,-4.0143557,101.5833333,16.8223572,-2.2267745,101.5833333
3,55.1666667,-3.6119483,100.5833333,16.9750518,-1.9631612,100.5833333
4,55.1666667,-3.2119483,99.5833333,17.3399899,-1.7746858,99.5833333
5,55.1666667,-2.7695409,99.5833333,17.434552,-1.4859335,99.5833333
6,55.1666667,-2.3771335,98.5833333,17.7569331,-1.4761309,98.5833333
7,55.1666667,-1.9471335,97.5833333,18.0117435,-1.1424945,97.5833333
8,55.1666667,-1.5271335,97.5833333,18.6193371,-0.5666612,97.5833333
9,55.1666667,-1.1371335,96.5833333,18.7592342,-0.2905861,96.5833333
10,55.1666667,-0.7271335,95.5833333,19.1301107,-0.1992292,95.5833333
11,55.1666667,-0.3147261,94.5833333,19.4762704,0.544812,94.5833333
12,55.1666667,0.0552739,94.5833333,19.4941898,0.3545985,94.5833333
13,55.1666667,0.4552739,93.5833333,20.0126008,0.8275055,93.5833333
14,55.1666667,0.8152739,93.5833333,20.0978366,0.9863858,93.5833333
15,55.1666667,1.1728665,92.5833333,20.5533049,0.8784746,92.5833333
16,55.1666667,1.5252739,91.5833333,20.8335514,1.6544361,91.5833333
17,55.1666667,1.8952739,91.5833333,20.7939175,1.772646,91.5833333
18,55.1666667,2.2152739,90.5833333,21.0597034,2.2219584,90.5833333
19,55.1666667,2.5552739,90.5833333,21.3083693,1.9513018,90.5833333
20,55.1666667,2.8876813,89.5833333,21.7224829,2.3101826,89.5833333
21,55.1666667,3.2352739,89.5833333,21.7223809,2.4557774,89.5833333
1,55.1833333,-4.3868624,102.5833333,16.3207859,-2.6596497,102.5833333
2,55.1833333,-4.0116772,101.5833333,16.8322963,-2.2288442,101.5833333
3,55.1833333,-3.6090847,100.5833333,16.9845259,-1.9634842,100.5833333
4,55.1833333,-3.2090847,99.5833333,17.3496808,-1.7747591,99.5833333
5,55.1833333,-2.7664921,99.5833333,17.443825,-1.4871494,99.5833333
6,55.1833333,-2.3738995,98.5833333,17.7668234,-1.475757,98.5833333
7,55.1833333,-1.9438995,97.5833333,18.022005,-1.1434842,97.5833333
8,55.1833333,-1.5238995,97.5833333,18.6294385,-0.5702551,97.5833333
9,55.1833333,-1.1338995,96.5833333,18.7698851,-0.2913468,96.5833333
10,55.1833333,-0.7238995,95.5833333,19.1392562,-0.2022598,95.5833333
11,55.1833333,-0.3113069,94.5833333,19.4862027,0.5442867,94.5833333
12,55.1833333,0.0586931,94.5833333,19.5054377,0.3555855,94.5833333
13,55.1833333,0.4586931,93.5833333,20.0231494,0.8265158,93.5833333
14,55.1833333,0.8186931,93.5833333,20.1097886,0.9862455,93.5833333
15,55.1833333,1.1761005,92.5833333,20.5631726,0.8813616,92.5833333
16,55.1833333,1.5286931,91.5833333,20.844451,1.6536445,91.5833333
17,55.1833333,1.8986931,91.5833333,20.8051774,1.7736644,91.5833333
18,55.1833333,2.2186931,90.5833333,21.0705488,2.2216303,90.5833333
19,55.1833333,2.5586931,90.5833333,21.319143,1.9536917,90.5833333
20,55.1833333,2.8912857,89.5833333,21.7325101,2.310374,89.5833333
21,55.1833333,3.2386931,89.5833333,21.7322267,2.4535696,89.5833333
1,55.2,-4.3845543,102.5833333,16.3312113,-2.6620303,102.5833333
2,55.2,-4.0089987,101.5833333,16.8422355,-2.2309139,101.5833333
3,55.2,-3.606221,100.5833333,16.9950526,-1.9638567,100.5833333
4,55.2,-3.206221,99.5833333,17.3593716,-1.7748325,99.5833333
5,55.2,-2.7634432,99.5833333,17.4530981,-1.4883653,99.5833333
6,55.2,-2.3706654,98.5833333,17.7767137,-1.475383,98.5833333
7,55.2,-1.9406654,97.5833333,18.0322665,-1.1444739,97.5833333
8,55.2,-1.5206654,97.5833333,18.6395399,-0.5738489,97.5833333
9,55.2,-1.1306654,96.5833333,18.780536,-0.2921075,96.5833333
10,55.2,-0.7206654,95.5833333,19.1484017,-0.2052903,95.5833333
11,55.2,-0.3078876,94.5833333,19.496135,0.5437614,94.5833333
12,55.2,0.0621124,94.5833333,19.5166856,0.3565726,94.5833333
13,55.2,0.4621124,93.5833333,20.0336981,0.8255261,93.5833333
14,55.2,0.8221124,93.5833333,20.1217405,0.9861052,93.5833333
15,55.2,1.1793346,92.5833333,20.5730402,0.8842485,92.5833333
16,55.2,1.5321124,91.5833333,20.8553505,1.6528528,91.5833333
17,55.2,1.9021124,91.5833333,20.8164374,1.7746827,91.5833333
18,55.2,2.2221124,90.5833333,21.0813943,2.2213021,90.5833333
19,55.2,2.5621124,90.5833333,21.3299168,1.9560816,90.5833333
20,55.2,2.8948901,89.5833333,21.7425373,2.3105654,89.5833333
21,55.2,3.2421124,89.5833333,21.7420725,2.4513618,89.5833333
1,55.2166667,-4.3822462,102.5833333,16.3416368,-2.664411,102.5833333
2,55.2166667,-4.0063202,101.5833333,16.8521746,-2.2329836,101.5833333
3,55.2166667,-3.6033573,100.5833333,17.0055793,-1.9642291,100.5833333
4,55.2166667,-3.2033573,99.5833333,17.3690625,-1.7749059,99.5833333
5,55.2166667,-2.7603943,99.5833333,17.4623712,-1.4895813,99.5833333
6,55.2166667,-2.3674313,98.5833333,17.786604,-1.4750091,98.5833333
7,55.2166667,-1.9374313,97.5833333,18.042528,-1.1454636,97.5833333
8,55.2166667,-1.5174313,97.5833333,18.6496413,-0.5774428,97.5833333
9,55.2166667,-1.1274313,96.5833333,18.7911869,-0.2928682,96.5833333
10,55.2166667,-0.7174313,95.5833333,19.1575471,-0.2083208,95.5833333
11,55.2166667,-0.3044684,94.5833333,19.5060673,0.5432361,94.5833333
